window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
499,137720032046498,1159.219,214,10,24,0,399.769,183.464,406.912,0.374,0.415,4.465,0.2,22.113,0.0,65.617,0.934,1.247,0.929,0.0,10.553,390.916,16.855,376.57,879.519,26.903,941.568,0.0,0.0,2.802,406.828
500,137720037328802,1060.48,219,10,24,0,294.345,179.95,300.251,0.2,0.496,4.799,0.185,22.051,0.0,63.962,0.919,1.278,1.249,0.0,9.714,95.063,111.809,78.685,1395.724,22.05,909.366,0.0,0.0,3.651,415.747
501,137720042470449,1602.91,218,10,24,1,633.693,177.439,709.257,0.362,0.417,61.58,0.203,70.714,0.0,163.774,7.975,5.386,6.38,0.0,7.468,84.256,107.115,64.42,1555.518,21.681,1057.696,0.0,0.0,3.063,460.727
502,137720048156274,1090.686,215,10,24,0,438.611,176.28,444.524,0.302,0.571,5.394,0.203,20.986,0.0,75.036,0.891,1.141,1.118,0.0,9.087,93.338,15.941,69.001,1496.988,21.328,882.008,0.0,0.0,2.838,411.336
503,137720053392068,923.965,214,10,24,0,319.573,175.311,325.619,0.468,0.49,4.707,0.189,21.703,0.0,75.068,1.034,1.255,0.929,0.0,10.09,99.501,16.283,81.792,1285.852,30.267,926.565,0.0,0.0,2.382,410.748
504,137720058412999,856.48,211,10,24,0,257.353,177.912,264.567,0.414,0.412,4.208,0.192,20.989,0.0,74.788,0.951,1.146,0.811,0.0,11.16,87.179,18.095,63.728,1349.474,21.814,938.573,0.0,0.0,3.148,406.19
505,137720063428788,1638.773,211,10,24,0,661.9,180.026,717.746,0.438,0.432,57.764,0.177,93.787,0.0,190.252,7.927,11.298,5.785,0.0,14.421,77.013,20.659,58.329,1509.359,32.482,922.856,0.0,0.0,3.446,521.635
506,137720069123615,932.095,210,10,24,0,320.325,171.376,326.515,0.374,0.431,4.329,0.195,21.474,0.0,81.19,0.897,1.176,1.059,0.0,7.995,78.17,14.765,55.515,1366.172,23.651,936.567,0.0,0.0,2.503,438.227
507,137720074165908,1044.193,220,10,24,0,421.262,179.562,427.377,0.334,0.64,4.658,0.203,21.617,0.0,62.875,0.838,1.198,1.041,0.0,11.383,98.034,17.714,72.766,1288.286,21.245,1035.721,0.0,0.0,1.951,409.862
508,137720079318558,927.598,219,10,24,0,267.463,170.102,273.189,0.195,0.462,5.0,0.189,21.41,0.0,64.833,0.871,1.162,1.209,0.0,7.475,181.499,14.993,68.79,1022.702,22.247,926.245,0.0,0.0,2.547,415.419
509,137720084394439,1024.514,214,10,24,0,298.029,177.105,304.196,0.383,0.407,4.519,0.186,22.034,0.0,66.23,0.928,1.163,1.012,0.0,8.823,381.238,15.644,366.677,450.135,21.777,929.629,0.0,0.0,3.522,464.145
510,137720089485690,1771.815,219,10,24,0,670.424,174.068,735.47,3.757,0.766,59.113,1.199,98.972,0.0,257.686,6.422,8.295,6.724,0.0,9.162,107.383,16.573,87.334,1187.27,33.983,931.308,0.0,0.0,3.17,534.547
511,137720095357050,905.877,217,10,24,0,265.723,178.323,271.508,0.253,0.487,4.944,0.183,21.502,0.0,68.695,0.833,1.048,1.147,0.0,13.428,139.83,19.657,118.221,1122.927,27.013,942.315,0.0,0.0,2.792,409.15
512,137720100396483,927.531,219,10,24,0,329.536,174.472,335.999,0.245,0.775,5.076,0.192,20.452,0.0,70.824,0.82,1.058,1.19,0.0,13.081,130.837,19.633,105.353,1121.326,23.235,896.832,0.0,0.0,2.791,407.934
513,137720105454252,1753.632,242,10,28,0,647.164,169.599,715.902,1.506,0.514,54.196,1.497,69.8,0.0,319.092,3.435,4.368,7.466,0.0,17.838,133.006,21.055,113.719,1197.854,77.871,939.873,0.0,0.0,2.525,568.939
514,137720111330699,962.056,219,10,24,0,329.757,164.171,335.539,0.21,0.885,4.484,0.187,22.026,0.0,65.367,0.728,1.096,0.757,0.0,9.365,116.24,37.641,95.877,1300.728,27.012,948.432,0.0,0.0,2.38,401.199
515,137720116444384,843.594,215,10,24,0,244.048,183.793,249.51,0.381,0.43,5.459,0.189,20.705,0.0,65.431,0.842,1.089,0.958,0.0,14.16,96.158,20.921,85.52,1243.282,26.647,909.385,0.0,0.0,3.094,412.879
516,137720121381330,1564.71,219,10,24,0,605.382,171.006,662.111,3.865,0.455,56.602,1.319,60.103,0.0,279.478,6.945,2.374,3.377,0.0,11.272,128.617,17.347,106.58,1019.172,21.009,945.174,0.0,0.0,2.372,548.059
517,137720127053043,1132.814,219,10,24,0,503.619,230.4,511.576,0.333,0.44,4.472,0.194,20.934,0.0,64.666,0.858,1.064,0.78,0.0,12.404,128.097,19.802,100.451,1114.265,21.579,942.217,0.0,0.0,3.138,409.189
518,137720132325334,1705.011,217,10,24,0,677.566,187.331,735.013,0.332,0.439,50.003,0.227,86.214,0.0,261.317,5.031,3.358,3.906,0.0,11.158,144.959,18.088,98.253,1206.822,23.897,915.695,0.0,0.0,3.241,535.382
519,137720138181761,1061.729,216,10,24,0,446.534,179.412,453.478,0.332,0.477,4.675,0.194,21.459,0.0,71.223,0.878,0.994,0.684,0.0,14.847,115.378,23.252,102.936,1170.224,24.425,953.969,0.0,0.0,2.175,412.777
520,137720143343512,1700.854,240,10,28,0,676.774,174.693,742.558,0.332,0.445,52.498,0.214,82.751,0.0,237.451,7.026,5.448,2.823,0.0,16.177,104.603,19.101,87.436,1237.054,30.443,984.315,0.0,0.0,3.28,573.209
521,137720149190412,1018.088,215,10,24,0,398.238,187.195,403.948,0.367,0.496,4.799,0.197,21.651,0.0,66.019,0.838,1.148,5.689,0.0,11.559,86.332,18.249,70.377,1273.619,22.403,933.569,0.0,0.0,3.087,413.629
522,137720154342617,908.253,219,10,24,0,272.075,189.615,277.807,0.341,0.45,5.123,0.197,21.639,0.0,68.975,0.863,1.148,1.119,0.0,10.256,133.102,16.861,114.692,1169.557,25.799,960.178,0.0,0.0,2.235,407.021
523,137720159391068,503.501,213,10,24,0,297.034,177.936,303.519,0.336,0.488,4.468,0.203,20.843,0.0,64.878,0.851,1.058,0.7,0.0,7.305,36.426,14.488,26.526,205.323,21.068,937.279,0.0,0.0,2.853,67.05
524,137720164041126,1185.524,217,10,24,0,460.327,174.265,467.865,0.336,0.571,4.703,0.199,20.909,0.0,65.44,0.938,1.134,1.415,0.0,9.91,240.773,16.965,220.09,1133.031,23.16,917.778,0.0,0.0,2.118,415.6
525,137720169425268,897.042,217,10,24,0,275.428,182.253,282.838,0.345,0.432,4.427,0.2,20.918,0.0,69.288,0.988,1.122,1.104,0.0,11.419,126.017,23.629,108.522,1148.437,21.391,959.817,0.0,0.0,3.316,403.614
526,137720174467520,945.918,214,10,24,0,303.095,187.205,314.759,0.365,0.489,5.097,0.19,21.826,0.0,70.877,0.875,1.134,0.718,0.0,12.724,112.734,23.669,98.008,1202.803,21.711,937.16,0.0,0.0,3.249,423.985
527,137720179491849,1659.08,213,10,24,0,656.07,182.827,685.898,0.989,0.446,62.784,0.934,72.846,0.0,284.243,5.049,5.553,6.56,0.0,13.425,116.108,20.717,97.732,1294.511,24.443,970.243,0.0,0.0,1.875,557.173
528,137720185277438,1008.312,212,10,24,0,382.226,176.552,391.74,0.354,0.452,4.643,0.21,22.253,0.0,73.746,0.8,1.172,0.791,0.0,13.446,97.917,20.515,89.486,1262.757,21.616,924.996,0.0,0.0,3.398,432.001
529,137720190424083,1640.61,243,10,28,0,664.182,167.142,730.968,0.349,0.459,53.244,0.219,68.721,0.0,159.965,6.451,7.538,2.524,0.0,12.779,79.667,24.829,60.013,1887.499,26.169,924.259,0.0,0.0,2.82,578.559
530,137720196175703,1663.856,219,10,24,0,642.622,177.555,708.579,3.519,2.53,64.74,1.21,95.768,0.0,275.654,4.498,9.258,4.723,0.0,10.937,136.33,18.071,108.774,1039.8,23.277,887.484,0.0,0.0,2.864,571.054
531,137720201991388,885.739,213,10,23,0,218.542,172.482,224.238,0.213,0.552,4.81,0.208,21.194,0.0,64.687,0.817,1.204,1.073,0.0,38.81,105.802,45.643,87.73,1397.858,23.589,951.878,0.0,0.0,2.992,384.662
532,137720206983107,502.995,220,10,24,1,296.152,169.324,302.502,0.197,0.435,5.465,0.19,21.656,0.0,68.87,0.816,1.279,0.848,0.0,12.186,39.798,26.249,27.094,137.71,21.204,917.117,0.0,0.0,2.237,67.549
533,137720211578261,847.315,219,10,24,1,300.308,170.988,306.088,0.301,0.463,4.718,0.202,21.447,0.0,69.882,0.871,1.236,0.718,0.0,14.318,91.908,21.178,76.954,1269.936,21.825,924.667,0.0,0.0,3.247,396.914
534,137720216493869,1674.774,222,10,24,0,670.671,183.952,726.534,0.382,0.438,54.933,0.238,73.037,0.0,265.882,6.592,5.094,5.103,0.0,12.909,107.252,19.357,90.119,1350.082,25.854,1003.682,0.0,0.0,3.251,528.567
535,137720222265736,992.523,212,10,24,0,386.562,175.567,392.707,0.198,0.412,4.796,0.199,20.976,0.0,71.422,0.679,1.134,0.676,0.0,13.531,92.166,20.753,76.24,1209.964,21.408,929.347,0.0,0.0,3.203,414.408
536,137720227384157,941.266,215,10,24,0,312.141,170.292,318.319,0.359,0.431,5.335,0.217,20.906,0.0,72.231,0.938,1.265,0.902,0.0,12.799,115.498,19.447,95.805,1222.203,60.227,915.949,0.0,0.0,2.2,406.608
537,137720232518923,1541.446,213,10,24,0,633.736,172.771,689.868,0.192,0.456,58.372,0.227,79.421,0.0,187.51,4.684,6.306,3.095,0.0,13.326,110.959,37.117,91.01,1169.628,25.525,917.911,0.0,0.0,2.143,542.772
538,137720238156531,1041.563,218,10,24,0,432.531,180.17,438.516,0.335,0.42,4.825,0.199,21.283,0.0,67.737,0.846,1.289,1.162,0.0,11.246,140.82,17.515,84.755,1045.96,25.328,929.396,0.0,0.0,3.137,410.879
539,137720243285071,957.047,222,10,24,0,291.576,172.91,297.219,0.336,0.634,4.821,0.174,21.483,0.0,65.483,0.929,1.241,0.917,0.0,40.388,128.869,47.937,106.622,1199.868,21.933,1020.06,0.0,0.0,2.857,415.377
540,137720248366885,939.611,220,10,24,1,321.69,175.544,327.091,0.192,0.506,4.391,0.209,21.564,0.0,72.064,0.903,1.181,0.884,0.0,12.941,112.229,20.224,91.931,1077.459,21.903,931.975,0.0,0.0,2.795,407.884
541,137720253400731,933.52,235,10,28,0,314.194,168.911,319.816,0.344,0.473,4.823,0.203,21.177,0.0,67.101,0.713,1.05,0.914,0.0,16.354,131.764,22.865,107.557,1166.908,32.19,1015.901,0.0,0.0,2.838,395.653
542,137720258466421,1579.839,219,10,24,0,633.509,179.68,687.438,0.201,0.415,62.895,0.193,76.654,0.0,230.322,5.258,7.446,5.959,0.0,9.81,129.254,15.849,103.721,1060.351,23.48,946.017,0.0,0.0,2.477,573.76
543,137720264228804,1795.89,212,10,24,0,658.207,174.221,725.591,2.553,0.429,56.851,1.091,71.701,0.0,364.669,8.571,7.338,2.755,0.0,9.139,94.489,17.226,79.193,1426.198,49.875,949.526,0.0,0.0,3.226,763.058
544,137720270177565,1056.81,241,10,28,0,391.024,193.118,397.45,0.354,0.428,4.381,0.175,21.351,0.0,63.156,0.889,1.224,0.993,0.0,14.003,119.292,22.291,98.834,1496.882,27.641,1017.012,0.0,0.0,2.619,406.417
545,137720275357041,1684.309,211,10,24,0,641.592,179.034,698.369,0.404,0.444,66.368,0.208,90.655,0.0,280.115,6.84,6.262,3.527,0.0,12.248,107.654,20.777,95.724,1172.623,26.761,922.499,0.0,0.0,2.931,607.905
546,137720281192349,1055.415,222,10,24,0,426.653,180.146,434.976,0.329,0.41,4.449,0.211,21.502,0.0,63.671,0.699,1.231,0.802,0.0,9.131,132.449,15.726,110.841,1039.582,22.347,963.694,0.0,0.0,2.753,426.052
547,137720286348249,947.113,220,10,24,0,320.014,201.167,325.804,0.226,0.408,4.714,0.197,21.235,0.0,64.091,0.784,1.122,0.99,0.0,11.145,127.42,18.391,108.533,1171.244,23.646,990.557,0.0,0.0,2.744,416.671
548,137720291458110,935.044,219,10,24,0,298.229,172.662,305.675,0.215,0.445,5.992,0.202,24.868,0.0,73.976,0.96,1.178,1.161,0.0,13.062,121.017,20.195,96.579,1089.16,21.583,965.239,0.0,0.0,2.586,413.922
549,137720296497953,450.332,212,10,24,0,233.511,180.666,240.025,0.355,0.477,5.295,0.194,21.416,0.0,83.326,0.95,1.166,0.909,0.0,7.31,32.546,14.635,25.409,197.637,21.324,924.283,0.0,0.0,3.693,67.19
550,137720301071337,1126.555,215,10,24,0,448.046,208.672,453.667,0.344,0.44,4.708,0.19,23.484,0.0,68.681,0.95,1.433,1.181,0.0,13.981,113.779,21.34,91.67,1472.265,23.861,1082.869,0.0,0.0,2.931,404.344
551,137720306298376,850.111,215,10,24,0,237.195,176.247,243.135,0.35,0.453,5.236,0.194,21.987,0.0,70.177,0.906,1.235,0.797,0.0,12.022,100.251,18.691,83.777,1262.934,23.351,938.207,0.0,0.0,2.143,425.11
552,137720311217686,1019.349,210,10,24,0,351.673,196.454,357.79,0.325,0.458,6.814,0.193,22.334,0.0,72.29,0.897,1.277,0.864,0.0,9.012,93.908,19.593,79.759,1582.919,23.153,979.5,0.0,0.0,1.991,401.982
553,137720316370412,966.028,234,10,28,0,317.758,179.39,323.385,0.196,0.524,4.498,0.265,44.901,0.0,67.794,0.923,1.383,0.889,0.0,9.138,102.048,38.449,84.963,1247.361,25.497,1001.983,0.0,0.0,2.758,401.895
554,137720321448406,838.948,211,10,24,0,224.158,182.66,231.841,0.375,0.431,5.068,0.189,21.863,0.0,73.282,0.819,1.077,0.95,0.0,11.152,98.525,20.438,79.776,1288.126,22.002,978.572,0.0,0.0,3.3,404.784
555,137720326407491,906.289,211,10,24,0,310.865,173.431,317.955,0.338,0.418,4.668,0.188,21.686,0.0,63.2,0.847,0.922,0.96,0.0,10.759,117.301,19.848,103.668,1189.861,24.142,939.227,0.0,0.0,2.503,406.325
556,137720331418592,851.128,198,10,24,0,257.026,171.083,262.893,0.183,0.396,4.907,0.195,22.069,0.0,65.936,1.011,1.061,0.967,0.0,6.98,120.425,12.665,71.364,1042.957,21.563,900.784,0.0,0.0,2.658,401.467
557,137720336402103,854.333,223,10,24,0,240.568,182.002,246.109,0.315,0.435,4.771,0.21,22.223,0.0,66.832,0.753,1.483,1.058,0.0,9.421,111.707,16.17,89.04,1025.994,22.85,966.315,0.0,0.0,3.033,395.144
558,137720341370942,1003.798,228,10,26,0,303.418,176.021,308.803,0.332,0.426,4.612,0.188,21.574,0.0,69.447,0.928,1.188,0.854,0.0,10.176,127.321,20.423,80.735,1449.035,22.979,1057.104,0.0,0.0,2.844,395.367
559,137720346479044,1581.924,221,10,24,0,639.922,222.655,700.782,4.133,4.726,62.52,0.866,76.728,0.0,186.214,4.16,5.377,5.943,0.0,10.654,123.046,17.766,99.463,1253.157,24.87,982.003,0.0,0.0,2.383,515.748
560,137720352177111,1050.011,216,10,24,0,391.208,169.263,397.544,0.231,0.457,5.355,0.223,21.578,0.0,73.366,0.846,1.109,0.947,0.0,12.219,97.472,18.828,85.426,1411.199,22.152,967.927,0.0,0.0,3.656,421.385
561,137720357349430,1692.663,228,10,26,0,705.187,174.647,770.521,0.344,0.459,67.074,0.194,96.797,0.0,204.01,4.953,5.074,4.706,0.0,9.795,123.266,16.244,99.898,1106.863,23.397,1000.25,0.0,0.0,2.711,512.966
562,137720363171039,1702.124,230,10,27,0,654.572,185.418,714.1,0.192,0.447,60.38,2.071,70.027,0.0,274.322,3.783,6.543,1.989,0.0,12.234,117.801,20.542,77.646,1403.26,25.191,1085.019,0.0,0.0,2.246,571.216
563,137720368994145,499.452,229,10,27,0,296.789,173.874,302.272,0.324,0.431,4.246,0.218,21.114,0.0,63.402,0.926,1.085,0.657,0.0,10.575,39.78,13.366,23.14,228.984,36.04,937.486,0.0,0.0,2.463,52.113
564,137720373666325,705.37,216,10,24,0,237.971,177.17,244.043,0.327,0.435,4.666,0.206,21.816,0.0,62.666,0.76,1.031,0.824,0.0,9.474,126.456,15.935,108.361,793.954,21.302,912.864,0.0,0.0,2.486,302.764
565,137720378506609,1552.704,216,10,24,1,635.156,183.002,679.2,1.89,0.552,59.191,1.905,84.828,0.0,188.257,6.461,3.108,3.898,0.0,14.241,152.027,21.232,135.37,1079.339,22.033,975.259,0.0,0.0,2.901,534.489
566,137720384150534,958.951,209,10,24,0,659.187,171.679,718.07,0.351,0.434,4.166,0.197,21.939,0.0,70.512,0.849,1.399,0.994,0.0,6.029,31.161,13.524,20.68,198.889,22.428,868.595,0.0,0.0,2.83,71.475
567,137720389175367,1145.482,212,10,24,0,358.578,183.7,365.899,0.638,0.408,4.904,0.198,20.854,0.0,71.556,0.743,1.156,0.819,0.0,12.314,87.853,25.131,76.558,2099.877,94.612,952.602,0.0,0.0,2.704,514.729
568,137720394453522,860.179,211,10,24,0,213.559,194.147,219.436,0.389,0.442,4.295,0.197,22.952,0.0,72.071,0.861,1.406,0.772,0.0,10.176,95.467,20.483,78.385,1472.205,22.588,920.11,0.0,0.0,3.2,402.853
569,137720399465648,498.089,217,10,24,0,302.767,164.015,308.42,0.193,0.44,4.404,0.193,21.919,0.0,70.695,1.075,1.107,0.871,0.0,8.041,32.631,14.508,21.655,155.483,21.287,871.297,0.0,0.0,3.146,64.059
570,137720404103886,1093.43,212,10,24,0,476.274,172.645,481.84,0.339,0.439,4.476,0.215,22.596,0.0,74.107,0.814,1.372,0.887,0.0,12.696,106.666,19.902,94.514,1158.737,21.336,925.133,0.0,0.0,2.853,421.49
571,137720409271796,2246.871,216,10,24,0,377.088,162.505,426.39,1.102,0.432,58.157,0.731,89.654,0.0,271.898,5.472,6.233,1.396,0.0,12.233,106.013,23.086,83.204,1194.443,21.615,958.012,0.0,0.0,3.395,531.503
572,137720415695122,1373.986,217,10,24,0,665.603,176.967,736.074,0.335,0.45,46.674,0.271,72.033,0.0,136.88,4.749,2.805,4.901,0.0,12.539,143.655,19.115,128.048,719.141,22.602,900.857,0.0,0.0,2.642,362.224
573,137720421191970,1092.731,215,10,24,0,340.88,182.505,346.887,0.215,0.664,4.711,0.201,21.652,0.0,64.314,0.977,1.104,1.044,0.0,14.523,259.706,22.048,237.613,1365.746,21.519,963.68,0.0,0.0,2.603,393.941
574,137720426455574,859.183,214,10,24,0,229.477,179.234,235.763,0.391,0.521,4.52,0.192,21.895,0.0,63.048,0.794,1.11,1.014,0.0,10.727,130.185,18.35,117.298,1147.727,27.666,942.716,0.0,0.0,2.968,411.539
575,137720431428658,899.904,228,10,26,0,242.086,179.657,248.172,0.232,0.553,4.283,0.198,21.508,0.0,70.377,0.795,1.002,1.141,0.0,11.214,150.27,17.73,130.496,1131.433,23.779,989.817,0.0,0.0,2.46,397.836
576,137720436496077,838.803,202,10,24,1,238.836,173.433,244.272,0.399,0.552,4.246,0.181,21.806,0.0,73.931,0.88,1.1,0.951,0.0,9.016,101.138,20.011,78.05,1162.479,22.041,900.235,0.0,0.0,2.801,401.168
577,137720441436084,918.715,220,10,24,0,295.334,172.075,304.1,0.309,0.498,4.462,0.179,22.286,0.0,70.417,0.879,1.078,0.918,0.0,11.382,144.418,18.011,120.322,1080.864,23.531,964.689,0.0,0.0,2.88,401.983
578,137720446470544,414.478,215,10,24,0,221.697,177.023,227.529,0.311,0.506,3.968,0.202,20.701,0.0,70.834,0.873,1.216,0.982,0.0,6.732,34.172,13.189,23.112,179.916,20.996,925.52,0.0,0.0,3.313,64.517
579,137720450977112,1230.537,219,10,24,0,676.225,173.396,731.477,1.256,0.438,19.199,0.63,94.403,0.0,227.396,3.763,9.348,2.814,0.0,8.829,56.553,15.301,42.11,165.541,22.058,900.33,0.0,0.0,2.784,187.261
580,137720456344633,928.719,213,10,24,0,338.319,187.256,344.001,0.372,0.428,4.146,0.198,21.391,0.0,65.352,0.866,1.436,0.87,0.0,12.205,97.249,43.339,81.758,1153.944,22.102,931.062,0.0,0.0,2.76,401.346
581,137720461385370,921.611,212,10,24,0,311.455,174.65,317.741,0.351,0.452,3.979,0.185,22.291,0.0,64.523,0.871,1.012,0.674,0.0,13.233,101.028,21.018,72.09,1324.646,21.866,945.394,0.0,0.0,3.223,398.566
582,137720466435603,956.295,221,10,24,0,310.532,170.827,316.238,0.339,0.453,4.889,0.209,22.31,0.0,66.129,0.903,1.16,0.901,0.0,10.272,110.026,16.521,87.722,1214.034,60.138,992.784,0.0,0.0,3.062,410.23
583,137720471543513,1503.72,216,10,24,0,643.176,174.585,674.279,1.701,0.448,61.187,0.269,82.92,0.0,206.625,4.948,3.641,1.651,0.0,11.373,121.501,18.458,84.051,1230.246,28.35,949.201,0.0,0.0,2.876,553.28
584,137720477199116,1034.796,214,10,24,1,394.428,183.173,401.984,0.332,0.404,4.18,0.204,22.17,0.0,66.288,0.763,1.014,1.105,0.0,13.773,119.898,42.482,98.765,1240.743,49.632,948.503,0.0,0.0,2.225,426.304
585,137720482409633,1651.288,211,10,24,0,653.277,178.355,710.694,2.127,1.929,70.131,1.193,119.631,0.0,206.154,9.279,11.973,2.758,0.0,12.35,99.641,28.8,79.824,1150.744,22.349,961.288,0.0,0.0,2.963,543.983
586,137720488170202,1109.78,217,10,24,0,377.35,195.372,384.344,0.339,0.488,4.564,0.189,22.495,0.0,76.059,0.795,1.188,1.094,0.0,12.99,111.163,21.496,87.031,1229.651,24.366,869.367,0.0,0.0,2.867,527.509
587,137720493365034,953.621,215,10,24,0,313.536,171.806,319.769,0.337,0.54,4.351,0.22,21.753,0.0,76.988,0.83,1.218,0.937,0.0,10.171,95.371,16.929,76.883,1414.017,23.955,978.835,0.0,0.0,2.39,432.709
588,137720498467512,849.634,218,10,24,0,236.024,177.403,241.281,0.366,0.457,4.281,0.194,27.419,0.0,66.414,0.789,1.471,0.956,0.0,10.241,111.788,17.068,90.745,1187.077,20.918,965.332,0.0,0.0,3.496,403.153
589,137720503476303,819.708,211,10,24,0,220.123,182.0,225.39,0.35,0.469,4.009,0.227,22.633,0.0,63.561,0.97,1.302,0.834,0.0,12.866,97.287,22.762,82.212,1253.468,22.052,892.495,0.0,0.0,3.565,405.637
590,137720508417890,1649.654,216,10,24,0,630.776,180.113,686.161,0.341,0.505,54.659,0.211,72.338,0.0,178.416,9.377,6.38,7.28,0.0,13.213,320.328,19.538,308.341,881.97,22.258,983.059,0.0,0.0,2.934,527.385
591,137720514175946,921.565,216,10,24,0,630.74,249.116,685.447,0.185,0.482,4.305,0.211,22.835,0.0,64.964,0.84,1.299,0.986,0.0,7.198,39.595,14.05,27.042,314.0,154.994,912.777,0.0,0.0,3.73,64.249
592,137720519209697,995.559,202,10,24,0,393.637,181.723,399.307,0.31,0.63,4.177,0.201,22.682,0.0,66.067,0.773,1.166,0.661,0.0,8.617,104.475,14.806,88.983,1229.427,23.877,973.694,0.0,0.0,3.006,413.776
593,137720524365527,1639.703,218,10,24,1,626.374,215.749,676.83,0.168,0.469,55.624,0.185,80.529,0.0,264.493,6.132,9.612,6.4,0.0,13.878,120.823,20.655,99.996,1283.067,80.881,993.894,0.0,0.0,5.669,516.128
594,137720530143259,1079.747,215,10,24,1,423.585,173.152,429.458,0.323,0.463,4.04,0.187,23.528,0.0,80.508,0.88,1.225,0.762,0.0,12.678,128.581,53.637,96.605,1146.048,24.085,943.413,0.0,0.0,3.037,423.56
595,137720535317347,1701.211,217,10,24,0,679.854,187.25,727.437,0.917,0.443,58.691,1.187,74.584,0.0,293.847,6.896,8.667,3.174,0.0,18.674,111.623,25.588,92.011,1281.946,31.664,880.847,0.0,0.0,2.215,575.174
596,137720541199768,1059.312,229,10,26,0,303.974,180.234,309.791,0.342,0.467,4.653,0.209,22.119,0.0,71.724,0.995,1.163,0.918,0.0,12.943,118.5,19.22,94.555,1747.227,27.944,1049.092,0.0,0.0,2.49,423.733
597,137720546369113,794.003,213,10,24,0,593.186,177.057,599.186,0.362,4.475,4.098,0.207,21.712,0.0,68.49,0.99,1.146,0.869,0.0,8.687,34.809,15.216,24.237,191.887,21.3,923.794,0.0,0.0,3.02,63.161
598,137720551304580,1735.352,211,10,24,0,691.717,178.242,779.769,0.335,0.431,51.701,0.204,76.458,0.0,258.041,8.34,5.069,1.848,0.0,12.396,82.387,22.46,67.547,1577.362,24.203,1001.137,0.0,0.0,2.829,545.386
599,137720557150164,1095.475,217,10,24,0,448.994,181.888,455.497,0.346,0.471,4.057,0.184,22.06,0.0,67.043,0.971,1.1,0.762,0.0,10.882,107.93,38.651,86.693,1267.749,25.654,957.127,0.0,0.0,2.725,419.629
600,137720562336162,914.971,227,10,26,0,298.195,176.188,304.318,0.185,0.41,4.187,0.188,23.432,0.0,64.432,0.894,1.058,1.064,0.0,10.552,131.609,16.698,83.592,1115.254,26.172,1015.665,0.0,0.0,3.249,399.859
601,137720567373856,924.106,215,10,24,0,324.459,174.799,330.106,0.327,0.414,4.226,0.186,22.656,0.0,62.687,0.945,1.161,0.777,0.0,10.279,83.067,37.338,65.518,1176.206,22.306,902.771,0.0,0.0,2.632,407.494
602,137720572438886,867.987,227,10,26,1,217.607,174.68,223.949,0.343,0.618,4.231,0.221,22.33,0.0,79.978,0.909,1.14,1.055,0.0,8.181,110.442,15.787,91.605,1145.806,21.988,1028.714,0.0,0.0,3.252,410.84
603,137720577379728,929.165,220,10,24,0,305.406,176.184,312.042,0.359,0.436,3.968,0.198,22.177,0.0,70.309,1.075,1.033,0.989,0.0,12.329,97.027,22.763,79.291,1351.031,25.271,927.844,0.0,0.0,2.917,421.287
604,137720582403482,931.156,213,10,24,0,319.055,173.363,325.536,0.331,0.429,4.879,0.212,21.952,0.0,74.355,0.907,1.08,0.831,0.0,13.588,90.205,20.041,73.762,1277.369,27.592,925.918,0.0,0.0,2.763,402.928
605,137720587433853,978.98,215,10,24,0,294.497,177.598,300.746,0.357,0.472,4.53,0.194,21.491,0.0,69.31,1.239,1.314,1.012,0.0,12.003,86.473,18.861,68.529,1408.23,24.268,980.148,0.0,0.0,2.261,450.198
606,137720592550545,1726.646,217,10,24,0,657.674,179.361,721.762,0.182,0.493,54.418,0.487,132.16,0.0,315.373,8.132,59.191,1.942,0.0,12.159,108.19,18.826,84.371,1359.29,21.087,977.184,0.0,0.0,2.857,561.428
607,137720598484194,914.115,217,10,24,0,304.917,193.347,310.427,0.335,0.408,4.365,0.179,22.77,0.0,65.391,0.82,1.356,1.301,0.0,9.41,93.69,33.011,67.159,1331.206,22.711,959.238,0.0,0.0,3.152,409.715
608,137720603564469,804.563,220,10,24,0,234.01,169.029,239.826,0.18,0.42,4.379,0.203,22.217,0.0,64.57,0.766,1.349,0.897,0.0,8.768,137.962,15.119,112.88,1061.467,23.176,933.029,0.0,0.0,2.515,386.772
609,137720608511069,832.798,216,10,24,0,235.908,181.111,251.673,0.318,0.44,4.171,0.214,21.412,0.0,61.947,0.839,1.215,0.822,0.0,9.338,124.403,18.1,110.749,1150.695,30.463,925.777,0.0,0.0,2.659,400.156
610,137720613492972,1585.155,214,10,24,1,695.169,177.576,753.695,0.332,0.463,21.251,0.189,73.997,0.0,124.881,5.458,6.552,1.942,0.0,8.891,114.939,45.008,93.728,1169.531,22.451,925.232,0.0,0.0,3.727,451.62
