window,start_ts,span_us,work_cov_us,wait_cov_us,idle_us,biggest_gap_us,gap_at_off_us,gap_before,gap_after,last_dataready_off_us,fill_end_off_us,listener_start_off_us,wcls_last_dr_off_us,dispatch_first_dr_off_us
1139,137276397529221,520.1,147.1,345.5,27.5,11.6,478.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,518.0,405.4,106.8,112.5,499.7
1140,137276402420298,466.9,148.2,289.8,28.9,14.2,416.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,465.1,343.4,116.5,122.1,446.5
1141,137276407269574,1707.8,418.0,1077.4,212.4,98.0,1583.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1706.0,1125.0,117.7,126.7,1691.4
1142,137276413382221,1745.0,605.4,1076.5,63.2,24.6,575.4,rx collecting results@150/0-RX-3b,rx collecting results@148/0-RX-13,1742.8,1628.7,633.1,638.2,1727.9
1143,137276419501797,750.9,142.5,582.4,25.9,11.1,711.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,748.4,640.2,109.5,117.8,732.3
1144,137276424631397,1485.8,402.1,1056.9,26.9,10.9,1447.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1482.3,1375.7,415.0,422.8,1467.8
1145,137276430523985,934.0,520.0,383.4,30.6,12.7,891.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,932.0,819.8,509.3,517.6,913.7
1146,137276435871399,465.3,140.0,292.4,32.9,18.5,420.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,462.5,350.3,106.6,111.4,448.4
1147,137276440707381,688.8,304.7,354.8,29.4,12.5,648.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,686.2,572.9,330.9,347.9,671.5
1148,137276445753165,514.2,167.8,316.7,29.7,12.1,474.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,511.5,403.8,125.0,151.9,496.3
1149,137276450624469,2041.3,657.3,1141.4,242.6,140.6,1874.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2039.1,1467.2,415.8,442.5,2024.9
1150,137276457053035,1221.7,595.2,533.4,93.2,60.3,721.8,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1219.2,1109.2,820.7,825.4,1204.3
1151,137276462646278,1476.4,404.2,1034.4,37.8,13.0,1429.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1473.8,1357.4,404.1,413.0,1452.6
1152,137276468528276,1162.2,583.2,499.1,79.9,49.8,688.2,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1160.6,1048.9,740.0,744.6,1145.9
1153,137276474039338,463.1,144.6,291.7,26.8,12.8,425.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,461.1,346.7,107.8,112.7,447.5
1154,137276478881584,1765.4,426.3,1088.5,250.6,145.0,1595.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1763.8,1154.0,117.2,131.6,1749.6
1155,137276485047380,2033.8,704.3,1167.4,162.0,60.8,1711.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,2031.7,1711.7,706.6,710.9,2016.9
1156,137276491459096,535.0,156.5,351.4,27.1,11.1,489.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,531.6,418.6,111.9,119.1,510.9
1157,137276496332004,876.7,144.3,703.3,29.1,12.0,830.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,873.5,754.1,111.2,115.1,858.0
1158,137276501638101,2775.7,800.9,594.1,1380.7,1015.2,890.3,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,2772.7,890.3,402.1,406.4,2757.5
1159,137276508779242,618.2,270.5,315.0,32.7,11.6,578.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,615.5,504.6,282.2,317.6,600.5
1160,137276513738889,524.0,134.8,363.4,25.9,11.8,486.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,522.2,414.1,106.9,120.8,507.9
1161,137276518615544,460.4,154.5,279.8,26.1,11.0,420.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,458.4,347.7,112.8,116.8,442.7
1162,137276523432566,477.8,150.2,299.8,27.7,11.9,433.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,474.0,362.2,115.1,120.3,454.7
1163,137276528254461,1095.8,611.2,420.4,64.3,33.2,727.5,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1093.1,978.5,762.5,768.0,1078.3
1164,137276533708245,551.2,151.8,372.5,26.9,10.5,510.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,546.7,435.7,118.9,126.7,531.3
1165,137276538672950,1444.4,339.6,1072.6,32.2,12.0,1407.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1442.4,1337.1,372.5,395.2,1429.3
1166,137276544492748,913.2,507.8,372.4,32.9,11.5,874.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,910.8,800.6,544.7,555.4,896.3
1167,137276549752062,544.3,152.4,362.8,29.2,12.6,499.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,542.4,427.6,115.5,120.6,523.2
1168,137276554653841,1470.4,349.9,1092.2,28.3,10.9,1426.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1468.1,1353.3,383.1,392.3,1452.0
1169,137276560496012,1580.6,248.0,1215.9,116.7,64.7,1265.1,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1578.1,1265.1,101.7,227.6,1563.9
1170,137276566459430,756.4,181.0,547.6,27.8,11.6,718.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,754.5,644.6,119.5,163.0,740.2
1171,137276571579650,1538.3,512.4,993.5,32.4,12.2,1499.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1536.0,1425.1,470.1,481.4,1521.3
1172,137276577531061,1587.1,456.7,1100.8,29.5,12.1,1548.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1585.3,1475.7,511.8,531.6,1570.4
1173,137276583494759,1628.9,544.9,1053.5,30.6,12.7,1583.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1627.3,1512.5,542.1,548.5,1607.0
1174,137276589552141,1524.6,362.5,1032.6,129.6,65.5,1072.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1521.7,1072.2,93.8,98.8,1506.6
1175,137276595484026,455.8,141.4,283.9,30.5,14.1,415.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,453.8,336.0,103.0,106.9,439.7
1176,137276600321344,1800.8,606.1,1162.7,31.9,12.2,1761.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1798.1,1687.4,699.2,744.4,1783.0
1177,137276606500870,1619.1,482.6,1104.5,32.0,11.2,1581.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1616.0,1511.0,551.3,562.8,1602.0
1178,137276612561780,523.5,142.2,352.5,28.8,13.3,482.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,520.6,407.4,100.3,105.0,506.6
1179,137276617429349,791.4,148.3,611.7,31.4,12.2,744.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,787.9,674.6,114.5,121.4,766.4
1180,137276622644456,1486.7,370.3,1087.4,29.0,12.3,1434.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1484.8,1363.8,396.5,403.9,1469.4
1181,137276628516059,535.6,147.2,359.6,28.8,13.2,495.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,532.9,411.3,103.0,116.8,518.9
1182,137276633473090,745.6,165.8,552.1,27.8,12.3,705.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,742.7,631.9,122.1,150.5,728.1
1183,137276638574062,890.7,424.3,439.7,26.7,10.5,852.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,888.2,779.3,465.1,471.1,873.7
1184,137276643964301,1732.8,426.8,1067.0,239.0,141.8,1564.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1729.9,1140.5,140.9,148.2,1715.2
1185,137276650082505,1184.3,618.0,467.1,99.2,71.8,682.1,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1180.8,1068.6,756.4,768.9,1161.4
1186,137276655627464,1501.6,363.2,1106.7,31.7,10.7,1458.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1499.3,1385.0,409.1,412.8,1484.4
1187,137276661504437,460.0,160.1,272.1,27.7,12.0,418.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,456.8,332.3,106.0,110.9,440.8
1188,137276666307030,1815.6,619.4,1116.4,79.9,43.8,658.0,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1811.8,1697.4,703.5,751.9,1804.4
1189,137276672515950,488.7,147.1,314.0,27.5,12.2,446.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,482.1,372.0,113.3,126.1,468.4
1190,137276677389523,813.1,148.6,631.0,33.5,14.4,772.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,810.6,701.3,113.7,123.9,796.8
1191,137276682625863,844.2,401.7,407.3,35.3,13.7,798.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,841.8,725.1,420.3,430.2,822.3
1192,137276687831248,1807.0,505.6,1078.0,223.4,126.7,1648.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1804.3,1238.3,226.0,231.6,1790.0
1193,137276694025011,1230.9,572.5,562.3,96.1,63.1,643.0,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1228.9,1111.7,708.5,724.3,1214.1
1194,137276699653983,467.2,146.3,290.8,30.1,12.1,429.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,464.6,355.4,114.4,128.3,450.8
1195,137276704467207,913.6,561.5,316.4,35.7,12.7,873.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,911.3,798.9,570.0,575.3,896.8
1196,137276709748444,523.8,172.2,323.9,27.7,10.6,486.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,520.8,411.9,122.7,126.6,507.0
1197,137276714616156,1509.1,418.0,1052.9,38.2,11.7,1466.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1506.7,1392.8,431.2,440.5,1488.2
1198,137276720525744,1599.1,500.5,1069.8,28.8,10.3,1554.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1596.1,1481.9,512.2,562.7,1581.2
1199,137276726515848,1550.3,365.7,1081.0,103.7,61.0,1133.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1547.7,1133.2,107.6,114.1,1532.5
1200,137276732491830,731.0,144.7,558.6,27.6,12.2,690.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,727.6,619.3,106.1,116.0,712.7
1201,137276737578024,664.1,154.1,478.7,31.3,12.1,626.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,661.6,553.1,111.0,121.0,648.1
1202,137276742618740,449.6,142.7,277.5,29.4,11.1,410.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,447.0,334.3,94.8,98.9,431.6
1203,137276747417291,2299.6,803.4,1244.0,252.2,138.9,2126.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2296.7,1738.6,623.3,647.4,2274.9
1204,137276754160204,1281.1,637.3,541.4,102.3,59.6,766.6,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1278.9,1165.1,828.6,832.6,1263.9
1205,137276759812984,560.5,155.4,379.1,26.0,11.8,522.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,558.6,442.5,125.2,138.8,543.7
1206,137276764743941,682.3,349.1,293.8,39.4,16.6,638.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,680.1,565.6,338.5,343.5,664.8
1207,137276769802095,678.6,287.2,360.9,30.5,11.4,638.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,675.5,565.6,263.0,276.2,660.5
1208,137276774868549,1927.7,477.9,1191.8,257.9,147.7,1753.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1926.1,1346.7,211.8,219.0,1920.6
1209,137276781163830,536.5,147.2,357.9,31.4,13.0,492.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,534.5,421.2,119.3,125.3,515.6
1210,137276786098749,1175.8,603.2,463.3,109.3,75.0,683.9,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1173.4,1056.3,761.2,776.8,1159.2
1211,137276791675856,789.3,345.2,411.9,32.2,13.0,749.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,786.9,671.6,363.8,373.3,772.4
1212,137276796806649,1312.3,261.4,1023.3,27.6,12.5,1270.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1309.5,1200.2,251.2,269.8,1294.5
1213,137276802498860,1624.4,579.3,1009.6,35.5,12.6,1583.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1621.5,1512.0,540.0,544.9,1606.4
1214,137276808572481,1545.2,504.6,1003.5,37.2,12.4,1506.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1542.4,1434.9,485.5,524.5,1528.4
1215,137276814526835,946.5,448.9,441.0,56.7,21.3,12.7,rx collecting results@149/0-RX-38,Launch hardware matmul job@24/?-work_queue,944.5,828.1,518.9,524.8,925.4
1216,137276819811530,627.4,276.4,317.6,33.4,14.2,587.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,625.7,510.1,267.9,274.1,611.8
1217,137276824830239,1828.9,439.5,1073.1,316.2,142.6,1658.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1826.2,1237.7,236.4,240.1,1811.1
1218,137276831022322,2097.8,720.5,1129.3,248.0,148.7,758.4,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,2095.3,1920.0,908.7,913.0,2078.8
1219,137276837577283,1180.3,557.2,516.4,106.7,63.5,766.2,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1177.5,1066.6,831.8,839.6,1161.4
1220,137276843172307,1963.8,771.6,1115.5,76.8,38.7,798.7,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1961.6,1840.3,839.8,857.1,1942.8
1221,137276849524606,460.0,159.9,271.4,28.7,12.3,415.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,457.6,341.5,123.5,131.2,443.2
1222,137276854385084,541.1,148.4,359.3,33.4,17.3,497.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,538.9,413.6,111.5,117.8,524.9
1223,137276859329154,867.8,153.4,686.6,27.8,11.9,829.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,864.8,751.8,109.9,124.4,850.7
1224,137276864554272,864.6,485.5,352.0,27.1,12.6,824.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,862.4,749.7,481.0,485.8,847.8
1225,137276869822512,1298.4,289.0,979.0,30.5,11.4,1259.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1296.4,1187.1,265.4,271.1,1281.1
1226,137276875490715,542.0,151.5,360.7,29.8,12.3,493.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,539.4,419.1,118.8,122.8,519.7
1227,137276880369317,1757.7,553.8,1159.3,44.6,13.5,1717.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1754.9,1639.1,650.5,667.2,1740.9
1228,137276886553741,2106.5,739.1,1135.8,231.7,145.5,1934.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2104.2,1569.6,489.8,541.6,2089.8
1229,137276893012214,1231.5,606.1,547.5,77.9,50.3,673.0,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1229.5,1117.0,725.0,743.4,1214.2
1230,137276898712272,543.0,162.2,355.2,25.7,12.3,503.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,541.2,432.1,126.5,133.3,526.0
1231,137276903586223,723.9,185.7,509.5,28.7,12.6,667.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,721.1,591.4,128.4,132.8,689.6
1232,137276908709829,674.4,305.2,330.6,38.6,11.6,630.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,672.2,550.2,328.7,338.8,657.0
1233,137276913749344,452.2,145.2,278.1,28.9,12.2,412.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,449.3,332.8,101.8,112.7,435.1
1234,137276918575291,2239.5,840.2,1103.7,295.6,130.5,2081.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2236.3,1654.1,667.6,674.4,2222.1
1235,137276925169799,484.5,136.6,316.1,31.8,13.1,445.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,482.4,373.5,113.3,125.2,467.9
1236,137276930048828,545.5,149.8,365.0,30.7,13.9,502.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,542.7,430.4,116.4,121.8,526.2
1237,137276934973457,1160.9,154.6,978.2,28.2,12.3,1116.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1158.5,1041.7,114.9,131.6,1138.3
1238,137276940485834,900.6,562.3,299.7,38.6,15.6,851.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,898.8,778.1,547.4,553.2,882.1
1239,137276945704926,708.3,297.3,372.5,38.5,11.9,669.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,708.7,584.8,347.9,361.2,690.8
1240,137276950793632,1897.4,531.4,1144.9,221.1,113.3,1755.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1895.2,1348.8,292.4,316.5,1879.6
1241,137276957124385,1202.0,624.3,484.4,93.2,65.4,692.1,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1198.5,1091.9,759.5,767.9,1185.2
1242,137276962707215,753.4,324.0,394.6,34.8,13.8,709.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,747.0,634.6,333.9,340.1,733.1
1243,137276967836046,1847.0,455.4,1161.5,230.1,134.2,1680.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1844.4,1295.9,219.5,233.5,1825.3
1244,137276974094467,1232.3,613.1,514.7,104.5,59.4,709.7,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1230.1,1109.3,771.4,782.2,1214.5
1245,137276979689606,702.9,330.7,342.1,30.1,13.3,661.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,700.1,582.4,351.6,356.7,685.9
1246,137276984745069,1381.5,224.3,1131.0,26.2,10.6,1344.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1379.7,1274.1,348.9,364.4,1365.3
1247,137276990506722,507.9,166.2,311.9,29.8,12.8,463.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,505.4,391.0,138.1,135.0,486.3
1248,137276995388541,566.9,179.2,359.1,28.7,12.8,522.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,564.5,432.4,118.9,124.6,544.7
1249,137277000279147,986.6,213.7,745.2,27.7,13.7,937.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,984.0,800.4,110.0,124.5,968.9
1250,137277005611217,542.0,143.8,367.9,30.3,15.2,497.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,538.7,415.5,102.0,107.9,522.7
1251,137277010511282,713.4,164.8,519.8,28.8,12.7,675.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,711.1,599.7,111.0,141.5,696.8
1252,137277015554317,1519.0,367.1,1032.1,119.8,61.8,1102.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1516.8,1102.7,125.6,134.5,1502.3
1253,137277021424230,1698.1,653.1,1005.9,39.1,11.5,1658.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1694.9,1580.1,606.4,619.0,1679.8
1254,137277027486934,469.2,152.0,286.4,30.8,16.7,421.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,467.5,349.4,107.5,111.2,447.4
1255,137277032280923,1841.6,613.0,1189.6,38.9,10.7,1796.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1838.5,1723.1,731.9,743.7,1822.9
1256,137277038536601,1592.0,442.4,1119.2,30.4,12.6,1552.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1589.3,1471.8,508.0,514.9,1574.8
1257,137277044493609,1631.6,502.3,1098.9,30.4,13.2,1592.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1629.7,1520.0,541.5,586.4,1615.4
1258,137277050530697,704.5,155.9,473.3,75.2,56.1,544.1,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,702.8,544.1,113.2,117.0,687.4
1259,137277055529373,1523.8,380.4,1024.6,118.7,68.7,1084.7,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1520.9,1084.7,111.9,127.3,1506.1
1260,137277061530859,1598.3,474.3,1097.5,26.5,12.0,1551.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1595.2,1478.0,516.8,529.6,1574.1
1261,137277067477401,988.4,519.0,433.7,35.6,14.4,947.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,985.3,865.0,558.4,565.9,971.0
1262,137277072808065,503.2,147.7,318.7,36.8,12.5,464.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,500.7,382.1,124.0,127.8,486.3
1263,137277077676833,459.0,139.0,291.8,28.2,12.5,420.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,456.7,345.0,115.1,119.5,441.9
1264,137277082515205,865.3,497.8,332.8,34.7,12.4,826.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,863.0,754.1,524.8,529.5,848.9
1265,137277087750114,687.6,318.3,340.9,28.4,12.6,636.3,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,685.7,560.9,308.2,321.6,658.8
1266,137277092798642,583.6,160.8,293.8,129.1,103.2,357.2,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,581.2,357.2,137.2,147.3,556.7
1267,137277097688181,2038.2,631.1,1209.8,197.3,95.9,1916.7,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2036.6,1439.6,352.0,359.7,2022.7
1268,137277104153884,1207.4,589.4,505.1,112.9,57.1,712.2,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1203.6,1090.8,771.8,777.2,1188.7
1269,137277109701936,712.2,272.9,407.6,31.7,12.3,672.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,709.8,597.5,342.4,349.2,695.2
1270,137277114795961,495.2,140.2,322.1,32.9,17.2,451.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,493.0,377.2,116.0,126.6,478.9
1271,137277119611011,493.4,160.7,302.3,30.4,12.0,447.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,490.2,372.5,116.9,124.0,469.8
1272,137277124531758,1649.5,601.1,956.3,92.1,63.3,698.5,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1647.4,1524.7,763.9,770.1,1629.4
1273,137277130542972,1589.4,500.2,1055.2,34.1,14.1,1547.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1586.9,1468.0,493.4,512.0,1571.2
1274,137277136561454,690.3,144.2,509.1,37.0,12.4,651.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,688.5,566.8,112.1,124.1,674.6
1275,137277141584787,535.4,151.5,355.9,27.9,11.4,497.6,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,532.4,419.8,117.2,132.9,518.5
1276,137277146520499,1602.3,421.2,1152.9,28.1,11.3,1563.1,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1599.0,1487.4,519.7,528.9,1584.5
1277,137277152484736,436.8,149.2,259.9,27.7,11.6,399.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,434.6,326.0,106.7,111.8,421.0
1278,137277157289001,1837.8,564.0,1192.0,81.8,27.9,10.9,rx collecting results@149/0-RX-38,Launch hardware matmul job@24/?-work_queue,1835.3,1719.6,726.5,752.0,1815.1
1279,137277163585410,683.4,149.0,501.5,33.0,17.7,637.2,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,680.5,562.8,110.7,124.4,665.5
1280,137277168620393,688.1,144.6,512.5,31.0,10.9,650.8,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,685.8,570.0,119.9,134.7,671.7
1281,137277173713543,710.8,271.4,403.9,35.4,13.7,669.5,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,708.3,591.3,328.5,335.5,692.7
1282,137277178820172,1890.1,535.1,1129.6,225.4,131.1,1732.0,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1887.2,1321.0,253.9,257.9,1873.3
1283,137277185099706,1240.1,679.6,456.6,103.9,71.3,694.5,rx collecting results@148/0-RX-13,prepare streams@25/0-worker,1237.4,1101.3,768.0,777.7,1196.9
1284,137277190702759,1397.8,214.1,1068.0,115.8,66.5,1125.1,notify_listener@25/0-worker,work_queue::do_work get_work@24/?-work_queue,1394.5,1125.1,113.4,117.1,1374.2
1285,137277196484130,1666.9,532.6,1099.9,34.4,14.7,1623.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1664.1,1529.0,553.2,567.6,1648.8
1286,137277202551965,2320.2,746.6,1171.5,402.1,284.2,2007.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,2317.2,1563.3,498.4,506.2,2301.7
1287,137277209293270,1833.8,641.7,1156.8,35.3,12.2,1793.4,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1831.3,1716.7,722.2,728.9,1815.8
1288,137277215569510,1580.2,466.0,1088.2,26.0,11.7,1542.9,assemble attention plan@24/?-work_queue,Prepare hardware matmul job@24/?-work_queue,1578.4,1467.0,469.5,478.1,1564.5
