draw,status,generate_tok_s,parse_tok_s,ttft_s,ttlt_s,token_sha256,result_dir,source_log,reason
draw_11,ok,94.406,924.6513852258026,1.384306,44.748994,bfc59d4f73f79cdf92f04dacffdde264832a629f420e657c6ec3abd15869fa1a,/scratch/jhan/perf-fluctuation/deep-dive/3bda-ingmixtral-tp2-20260815T163100Z/results/draw_11,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-164521-1-1/log.0,
draw_12,ok,94.326,924.1244207736136,1.385095,44.786735,bfc59d4f73f79cdf92f04dacffdde264832a629f420e657c6ec3abd15869fa1a,/scratch/jhan/perf-fluctuation/deep-dive/3bda-ingmixtral-tp2-20260815T163100Z/results/draw_12,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-164632-1-1/log.0,
draw_13,ok,94.359,922.2197619288244,1.387956,44.7743,bfc59d4f73f79cdf92f04dacffdde264832a629f420e657c6ec3abd15869fa1a,/scratch/jhan/perf-fluctuation/deep-dive/3bda-ingmixtral-tp2-20260815T163100Z/results/draw_13,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-164745-1-1/log.0,
draw_14,ok,94.009,923.686136715755,1.385752,44.93397,bfc59d4f73f79cdf92f04dacffdde264832a629f420e657c6ec3abd15869fa1a,/scratch/jhan/perf-fluctuation/deep-dive/3bda-ingmixtral-tp2-20260815T163100Z/results/draw_14,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-164856-1-1/log.0,
draw_15,ok,94.241,923.7281578676709,1.385689,44.826494,bfc59d4f73f79cdf92f04dacffdde264832a629f420e657c6ec3abd15869fa1a,/scratch/jhan/perf-fluctuation/deep-dive/3bda-ingmixtral-tp2-20260815T163100Z/results/draw_15,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-165008-1-1/log.0,
draw_16,ok,94.38,920.9848654405963,1.389817,44.76716,bfc59d4f73f79cdf92f04dacffdde264832a629f420e657c6ec3abd15869fa1a,/scratch/jhan/perf-fluctuation/deep-dive/3bda-ingmixtral-tp2-20260815T163100Z/results/draw_16,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-165119-1-1/log.0,
draw_17,ok,94.011,923.2930107063161,1.386342,44.933296,bfc59d4f73f79cdf92f04dacffdde264832a629f420e657c6ec3abd15869fa1a,/scratch/jhan/perf-fluctuation/deep-dive/3bda-ingmixtral-tp2-20260815T163100Z/results/draw_17,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-165231-1-1/log.0,
draw_18,ok,94.373,923.2574381048971,1.386396,44.766331,bfc59d4f73f79cdf92f04dacffdde264832a629f420e657c6ec3abd15869fa1a,/scratch/jhan/perf-fluctuation/deep-dive/3bda-ingmixtral-tp2-20260815T163100Z/results/draw_18,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-165342-1-1/log.0,
draw_19,ok,94.319,915.7777720400167,1.397719,44.803146,bfc59d4f73f79cdf92f04dacffdde264832a629f420e657c6ec3abd15869fa1a,/scratch/jhan/perf-fluctuation/deep-dive/3bda-ingmixtral-tp2-20260815T163100Z/results/draw_19,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-165453-1-1/log.0,
draw_20,ok,94.144,924.4983423896396,1.384535,44.870712,bfc59d4f73f79cdf92f04dacffdde264832a629f420e657c6ec3abd15869fa1a,/scratch/jhan/perf-fluctuation/deep-dive/3bda-ingmixtral-tp2-20260815T163100Z/results/draw_20,/home/jhan/workspace/run_checkerboard/checkerboard/sweeps/logs/20260815-165605-1-1/log.0,
