window,start_ts,dur_us,n_slices,n_threads,n_data_ready,n_rope_spans,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:finalize_minibatches,us:construct_minibatches,us:gather_token_data,us:compute_forward_args,us:forward args,us:forward,us:add_tokens,us:finalize_ranges,us:work_queue::do_work get_work,us:poll_dma_completions,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:data ready,us:Rope Q,us:Free scratchpads,us:other
245,136762874488999,532.478,238,10,27,0,304.236,177.973,309.605,0.188,0.43,4.328,0.186,19.845,0.0,69.746,0.788,1.165,0.895,0.0,8.175,49.73,15.379,32.429,319.903,42.382,982.911,0.0,0.0,3.531,65.689
246,136762879187563,1957.49,235,10,28,1,627.08,221.3,829.987,0.383,0.448,56.597,0.933,88.346,0.0,247.772,7.522,8.047,3.169,0.0,9.217,159.727,21.402,138.844,1515.501,25.513,1279.492,0.0,0.0,4.583,504.979
247,136762885271365,991.236,231,10,26,0,259.08,205.168,266.775,0.371,0.407,4.592,0.223,20.093,0.0,70.594,0.916,1.026,0.884,0.0,8.591,93.864,15.171,67.6,1697.334,31.049,1078.587,0.0,0.0,3.059,392.248
248,136762890385785,810.778,234,10,28,0,560.792,212.869,566.668,0.388,0.406,4.38,0.192,20.173,0.0,71.912,0.84,1.151,0.831,0.0,6.999,39.699,13.512,29.024,279.926,24.937,1008.747,0.0,0.0,3.119,80.992
249,136762895337862,430.978,232,10,27,0,220.588,177.825,226.689,0.407,0.428,4.864,0.207,20.238,0.0,63.31,0.773,1.189,0.931,0.0,14.845,32.209,22.019,21.6,291.347,23.969,975.163,0.0,0.0,2.686,66.948
250,136762899877741,471.136,237,10,28,0,245.481,173.302,251.531,0.404,0.452,4.857,0.203,20.541,0.0,65.427,0.752,1.115,0.775,0.0,7.424,43.699,14.179,32.775,254.536,24.699,980.007,0.0,0.0,3.208,68.69
251,136762904442092,1635.742,242,10,28,0,631.858,228.91,705.052,0.379,0.445,4.539,0.223,79.277,0.0,66.537,7.554,0.92,8.893,0.0,13.787,175.991,19.09,163.836,1713.222,25.022,1240.27,0.0,0.0,3.917,409.82
252,136762910238459,887.446,233,10,27,1,656.486,210.496,663.335,0.402,0.448,4.406,0.185,20.082,0.0,74.068,1.05,1.122,0.795,0.0,6.637,55.736,12.984,44.871,219.649,28.414,1008.167,0.0,0.0,3.259,67.937
253,136762915223387,896.096,236,10,28,0,653.638,254.956,668.457,0.446,0.534,5.05,0.197,19.948,0.0,77.723,0.671,0.978,0.861,0.0,8.971,44.159,20.198,22.662,325.417,35.102,955.361,0.0,0.0,3.388,64.66
254,136762920232829,1073.013,223,10,24,0,301.15,176.881,306.928,0.422,0.48,4.836,0.192,19.808,0.0,74.855,0.787,1.191,1.0,0.0,9.256,90.974,15.559,71.371,1636.857,23.254,1175.183,0.0,0.0,2.871,433.814
255,136762925569749,671.161,224,10,25,0,454.52,242.014,460.09,0.397,0.498,4.715,0.18,19.619,0.0,71.546,0.722,1.124,9.106,0.0,7.198,33.808,13.555,21.883,226.524,23.602,1030.283,0.0,0.0,3.418,62.123
256,136762930348002,796.053,241,10,28,0,563.553,258.272,571.391,0.418,0.539,4.236,0.254,19.671,0.0,61.686,0.732,1.334,0.835,0.0,7.262,55.495,14.717,31.672,386.574,24.734,1004.581,0.0,0.0,3.495,65.411
257,136762935260306,509.163,234,10,28,0,293.436,171.964,299.344,0.392,0.528,4.285,0.194,19.578,0.0,63.598,0.787,1.065,1.171,0.0,6.969,33.172,21.812,22.276,230.675,26.893,980.741,0.0,0.0,3.707,61.888
258,136762939916083,1176.486,229,10,27,0,720.097,225.345,795.311,0.403,0.549,4.073,0.212,20.735,0.0,66.648,10.013,1.497,6.575,0.0,6.631,33.201,12.901,21.899,320.716,86.639,1031.914,0.0,0.0,4.202,65.371
259,136762945212845,504.695,238,10,27,0,221.796,175.366,228.077,0.396,0.536,4.486,0.195,20.783,0.0,74.066,0.939,1.112,0.799,0.0,26.227,35.331,33.554,24.682,262.967,23.791,1055.988,0.0,0.0,3.252,66.443
260,136762949919341,1157.292,239,10,28,0,632.024,230.179,694.134,0.374,0.586,28.039,0.334,90.353,0.0,126.069,7.397,9.399,4.9,0.0,7.719,34.31,14.538,23.608,234.592,24.872,1024.488,0.0,0.0,3.064,121.07
261,136762955206549,446.657,240,10,28,1,226.35,168.477,231.893,0.401,0.487,4.745,0.212,19.903,0.0,66.883,0.859,1.119,1.172,0.0,9.261,38.383,29.816,26.838,280.16,24.963,942.151,0.0,0.0,3.977,62.737
262,136762959768675,1282.581,235,10,28,0,653.282,188.622,709.615,0.618,1.429,54.05,0.366,103.119,0.0,202.162,7.727,8.157,6.418,0.0,7.496,33.544,13.578,22.748,396.207,24.996,985.83,0.0,0.0,3.608,199.11
263,136762965190096,534.433,236,10,28,0,312.945,171.155,318.921,0.386,0.487,4.985,0.216,20.154,0.0,63.159,0.887,1.15,0.993,0.0,7.579,32.253,23.719,21.859,265.093,24.893,952.685,0.0,0.0,3.453,61.294
264,136762969894770,1180.759,242,10,28,1,631.852,239.652,695.193,0.408,0.533,50.523,0.244,79.23,0.0,138.096,6.477,8.075,8.42,0.0,8.589,53.376,15.77,42.331,261.4,24.837,1093.78,0.0,0.0,3.574,129.052
265,136762975198257,530.359,243,10,28,0,284.635,181.92,305.736,0.378,0.466,4.349,0.199,19.144,0.0,75.764,1.569,1.111,0.828,0.0,10.67,42.109,19.099,23.195,268.066,24.602,996.654,0.0,0.0,4.006,66.465
266,136762979834780,1243.136,233,10,28,0,701.132,215.637,765.078,8.131,0.457,19.534,0.213,106.032,0.0,113.573,11.234,11.738,6.198,0.0,7.233,37.119,13.389,26.202,338.427,24.828,994.018,0.0,0.0,2.912,93.467
267,136762985250394,856.923,239,10,28,0,636.848,203.604,643.172,0.418,0.458,4.504,0.185,20.845,0.0,64.539,0.886,1.229,1.115,0.0,8.119,33.299,24.921,22.188,309.16,23.778,956.346,0.0,0.0,3.049,67.855
268,136762990201606,1299.029,239,10,28,0,637.801,215.692,704.692,0.407,0.664,63.318,1.119,97.287,0.0,272.009,5.134,5.643,9.017,0.0,7.692,33.656,14.808,22.544,255.268,24.654,990.108,0.0,0.0,3.036,210.629
269,136762995667407,460.982,244,10,28,1,237.184,172.766,242.635,0.415,0.505,4.245,0.2,20.381,0.0,63.432,0.944,1.08,0.817,0.0,9.392,45.534,20.981,22.671,268.162,24.985,965.513,0.0,0.0,3.322,62.234
270,136763000380269,508.454,243,10,28,0,238.242,174.552,244.091,0.426,0.452,4.392,0.201,19.037,0.0,71.191,1.04,1.214,0.783,0.0,16.95,40.104,27.059,29.295,491.324,103.003,954.659,0.0,0.0,3.265,64.369
271,136763005045354,1038.771,241,10,28,0,289.655,177.567,295.509,0.394,0.454,4.327,0.186,23.197,0.0,79.182,1.101,1.189,0.84,0.0,10.352,97.349,18.064,79.839,1892.361,26.615,1155.89,0.0,0.0,3.545,426.603
272,136763010197816,443.594,241,10,28,0,226.557,174.641,232.702,0.375,0.448,4.4,0.202,20.595,0.0,64.092,0.983,1.32,0.711,0.0,8.116,36.387,23.911,25.28,269.209,24.64,978.45,0.0,0.0,3.254,56.685
273,136763014743946,525.032,220,10,24,0,306.887,177.133,312.369,0.397,0.467,4.246,0.19,21.255,0.0,64.177,1.078,1.265,0.937,0.0,6.902,44.87,13.273,31.255,236.562,21.237,944.65,0.0,0.0,2.833,69.202
274,136763019386836,439.515,224,10,24,0,215.83,184.418,222.355,0.404,0.516,4.315,0.194,20.343,0.0,62.931,1.071,1.326,0.786,0.0,7.696,32.674,22.583,21.541,315.621,24.905,997.929,0.0,0.0,3.496,53.08
275,136763023948929,449.424,240,10,28,0,221.262,178.673,227.086,0.376,0.466,4.92,0.214,21.241,0.0,70.863,1.082,1.125,0.731,0.0,17.924,38.717,32.775,27.996,252.272,23.64,1002.188,0.0,0.0,2.717,54.006
276,136763028495969,452.06,233,10,28,0,235.278,175.663,242.476,0.436,0.497,4.082,0.203,19.786,0.0,74.17,1.054,1.226,0.797,0.0,16.578,33.675,22.832,22.853,218.711,24.571,975.153,0.0,0.0,3.167,53.63
277,136763033101470,1158.804,241,10,28,0,360.261,221.039,365.896,0.411,0.419,4.87,0.202,21.933,0.0,76.324,0.775,1.266,1.163,0.0,9.793,84.141,16.932,70.084,1952.402,26.175,1152.584,0.0,0.0,3.36,440.955
278,136763038391018,494.81,225,10,25,0,232.013,177.776,237.437,0.391,0.402,4.533,0.185,30.374,0.0,66.48,1.019,1.163,0.651,0.0,7.734,32.556,13.806,21.667,303.634,22.773,969.995,0.0,0.0,3.137,66.878
279,136763043021589,493.648,221,10,24,0,297.637,177.816,303.958,0.214,0.467,4.309,0.19,20.948,0.0,62.884,0.815,1.099,0.849,0.0,7.12,41.912,13.857,22.962,122.999,21.571,959.032,0.0,0.0,3.145,52.876
280,136763047635489,1491.199,240,10,28,0,628.967,262.351,638.667,0.376,0.458,4.355,0.202,20.259,0.0,62.804,0.871,1.222,1.363,0.0,8.691,79.561,323.075,62.684,1152.127,25.347,1237.929,0.0,0.0,3.161,340.723
281,136763053293356,446.479,224,10,24,1,233.761,179.229,239.363,0.374,0.426,4.097,0.216,19.371,0.0,73.855,0.848,1.069,0.922,0.0,7.729,32.541,23.304,21.457,186.694,21.241,1020.076,0.0,0.0,3.342,66.494
282,136763057856940,1372.401,239,10,28,0,721.512,253.901,782.555,0.429,0.475,59.571,0.506,94.398,0.0,297.384,6.064,5.432,7.044,0.0,8.498,34.212,42.957,23.033,305.82,24.658,1029.18,0.0,0.0,3.76,197.942
283,136763063364891,808.071,233,10,27,0,571.564,192.482,578.296,0.367,0.465,4.732,0.196,21.423,0.0,74.726,0.801,1.2,0.856,0.0,6.748,32.826,13.646,22.068,217.697,23.783,981.241,0.0,0.0,3.413,88.178
284,136763068280712,862.091,237,10,27,0,632.977,165.778,649.707,0.433,0.539,4.684,0.198,20.925,0.0,65.815,0.821,1.108,0.921,0.0,8.601,32.929,101.926,22.593,303.903,23.89,978.259,0.0,0.0,2.978,63.985
285,136763073363108,785.349,239,10,28,0,564.313,253.366,570.781,0.433,0.398,4.573,0.222,20.517,0.0,64.488,0.816,1.089,1.228,0.0,7.522,43.35,14.59,32.852,242.427,24.597,1048.188,0.0,0.0,3.819,68.111
286,136763078276974,511.949,229,10,27,0,291.364,182.38,297.974,0.493,0.39,4.527,0.225,20.217,0.0,65.635,0.797,1.132,1.311,0.0,6.594,31.802,21.354,21.086,223.141,24.677,977.408,0.0,0.0,3.119,67.215
287,136763082894961,468.809,240,10,28,1,225.251,177.593,231.612,0.41,0.422,5.352,0.192,19.653,0.0,75.54,0.746,1.167,0.855,0.0,8.51,42.396,25.605,22.565,243.12,25.03,992.011,0.0,0.0,2.828,68.347
288,136763087459400,496.377,233,10,28,0,288.681,169.79,293.886,0.409,0.463,4.686,0.192,20.511,0.0,72.785,0.875,1.1,1.018,0.0,7.068,34.023,13.35,22.628,254.178,37.021,957.704,0.0,0.0,2.87,54.414
289,136763092101060,984.939,241,10,28,0,259.723,171.046,265.971,0.476,0.437,8.96,0.25,20.195,0.0,87.148,0.697,1.028,0.89,0.0,8.557,74.747,16.307,56.045,1783.057,25.236,1081.921,0.0,0.0,3.396,443.597
290,136763097219872,1823.227,237,10,28,0,622.532,168.539,682.585,1.401,0.948,60.498,0.514,95.676,0.0,282.596,7.57,5.96,6.799,0.0,10.35,75.469,113.918,57.28,1985.536,26.244,1133.297,0.0,0.0,3.61,570.61
291,136763103211754,1854.529,243,10,28,0,635.551,232.319,700.308,0.435,0.508,56.706,0.273,78.595,0.0,164.55,9.564,4.305,8.184,0.0,11.995,74.764,23.245,57.035,2571.368,35.881,1123.215,0.0,0.0,3.586,501.677
292,136763109290374,854.543,238,10,27,0,625.038,220.338,632.29,0.47,0.595,4.2,0.257,19.567,0.0,61.991,0.869,1.009,0.931,0.0,7.849,49.574,15.431,38.331,313.466,27.351,942.653,0.0,0.0,3.509,63.641
293,136763114290907,472.72,238,10,28,1,233.226,177.312,240.178,0.474,0.496,4.356,0.209,20.307,0.0,74.771,0.715,1.011,0.851,0.0,7.484,48.993,21.965,38.336,251.722,24.816,988.109,0.0,0.0,3.887,65.468
294,136763118908697,1178.202,229,10,26,0,649.083,251.785,709.757,0.459,0.514,4.384,0.208,63.421,0.0,76.054,6.929,1.067,10.883,0.0,7.091,42.449,13.376,21.946,316.648,23.104,1063.128,0.0,0.0,3.436,83.942
295,136763124234482,451.465,237,10,28,0,218.256,186.372,223.484,9.456,0.425,4.359,0.264,19.98,0.0,75.495,0.825,1.022,1.169,0.0,7.901,36.074,15.186,25.169,302.575,34.68,993.446,0.0,0.0,3.063,70.803
296,136763128831454,461.183,239,10,28,0,240.334,176.72,246.148,0.412,0.502,4.258,0.254,20.765,0.0,65.954,0.866,0.995,0.794,0.0,7.665,33.343,27.306,22.714,278.941,24.278,948.367,0.0,0.0,3.31,56.699
297,136763133442457,416.076,233,10,28,0,214.758,184.765,220.943,0.442,0.468,4.377,0.185,19.891,0.0,62.405,0.837,0.946,1.12,0.0,7.133,44.332,13.18,33.132,197.888,24.717,975.962,0.0,0.0,3.262,51.794
298,136763137934096,481.446,228,10,26,0,222.864,179.485,228.426,0.43,0.484,4.217,0.212,19.953,0.0,64.889,0.778,0.918,1.077,0.0,8.441,45.773,23.791,30.127,260.697,23.294,1043.627,0.0,0.0,4.057,82.92
299,136763142531788,459.712,218,10,24,1,242.763,172.456,248.873,0.441,0.656,4.552,0.212,21.126,0.0,71.892,0.828,1.089,0.974,0.0,17.233,33.297,23.513,22.843,219.473,21.193,935.093,0.0,0.0,4.586,57.951
300,136763147092390,1162.881,234,10,28,0,388.464,255.637,399.844,0.432,0.426,4.456,0.191,20.818,0.0,73.758,0.761,1.004,0.961,0.0,8.767,91.61,23.428,67.805,1832.704,26.034,1185.626,0.0,0.0,2.997,417.307
301,136763152377223,456.8,237,10,28,0,236.351,172.762,242.63,0.36,0.462,4.81,0.229,21.686,0.0,69.959,0.709,0.996,0.891,0.0,6.612,32.468,13.405,21.67,324.822,24.968,941.755,0.0,0.0,2.557,55.586
302,136763156936091,505.586,231,10,27,0,245.715,183.004,251.785,0.229,0.492,5.471,0.216,20.746,0.0,74.158,0.799,0.982,0.809,0.0,8.115,67.795,14.973,53.137,233.269,30.691,1050.599,0.0,0.0,2.652,81.416
303,136763161583965,627.459,239,10,28,0,396.249,209.317,402.388,0.411,0.429,4.385,0.216,20.867,0.0,69.605,0.802,0.949,1.33,0.0,8.073,43.125,15.666,23.09,240.329,37.637,973.098,0.0,0.0,2.814,54.685
304,136763166356486,1751.499,230,10,27,0,653.743,230.763,709.668,0.385,0.422,4.503,0.228,19.333,0.0,65.304,0.838,1.114,1.007,0.0,10.106,192.07,16.2,75.293,2631.204,35.887,1252.814,0.0,0.0,3.1,643.734
305,136763172251397,1938.937,244,10,28,1,636.118,216.434,702.857,1.392,0.441,63.595,0.715,87.492,0.0,295.726,5.633,3.592,6.579,0.0,11.128,100.438,128.513,82.449,1757.231,28.017,1239.996,0.0,0.0,3.48,572.422
306,136763178321080,452.589,241,10,28,0,219.331,174.486,224.936,0.39,0.415,4.298,0.325,20.308,0.0,74.693,0.821,1.134,1.027,0.0,8.706,46.053,17.262,35.302,284.074,24.639,970.748,0.0,0.0,3.359,65.82
307,136763182896703,1512.455,237,10,28,0,697.193,187.039,761.722,0.411,0.511,72.937,1.225,71.667,0.0,462.325,4.109,7.095,5.153,0.0,7.721,36.825,14.845,26.034,300.887,25.063,973.457,0.0,0.0,2.775,608.592
308,136763188595379,447.254,223,10,24,0,235.973,180.903,242.092,0.471,0.472,4.101,0.252,30.36,0.0,70.521,0.797,1.223,0.79,0.0,8.781,32.362,14.662,21.808,172.875,21.211,985.948,0.0,0.0,3.709,50.565
309,136763193171282,943.069,232,10,27,0,699.745,216.6,706.355,0.423,0.471,4.401,0.249,20.524,0.0,65.373,0.736,1.063,1.175,0.0,8.032,43.125,18.093,32.431,410.503,24.622,958.87,0.0,0.0,3.802,66.746
310,136763198266969,446.049,239,10,28,0,220.397,175.686,225.752,0.399,0.369,4.699,0.209,19.93,0.0,63.448,0.82,1.114,1.186,0.0,7.115,34.181,14.032,22.973,297.642,24.844,959.457,0.0,0.0,2.894,66.175
311,136763202822690,529.258,219,10,24,1,316.184,174.616,322.006,0.41,0.452,4.307,0.229,20.696,0.0,73.137,0.873,1.074,1.17,0.0,14.409,35.752,28.591,22.224,205.759,35.138,935.782,0.0,0.0,4.728,52.638
312,136763207468194,472.749,221,10,24,0,246.041,177.219,252.682,0.43,0.489,4.385,0.244,20.162,0.0,73.3,0.795,1.21,0.85,0.0,7.136,34.05,22.246,22.546,221.058,21.275,953.95,0.0,0.0,2.474,58.708
313,136763212085194,1004.187,237,10,28,0,625.57,222.374,684.588,0.244,0.44,4.396,0.236,53.613,0.0,73.143,6.358,1.151,6.368,0.0,7.786,33.498,15.515,22.205,243.361,24.598,1031.087,0.0,0.0,3.671,72.727
314,136763217261261,870.432,243,10,28,0,635.518,271.188,642.291,0.413,0.461,4.314,0.266,21.173,0.0,63.632,0.856,1.23,1.159,0.0,8.357,39.52,19.736,28.647,316.122,24.529,1018.912,0.0,0.0,2.6,66.976
315,136763222246443,509.512,223,10,24,0,297.453,183.315,303.393,0.407,0.466,4.722,0.222,21.238,0.0,64.127,0.768,1.123,0.931,0.0,7.11,51.48,13.507,30.036,194.92,21.633,993.981,0.0,0.0,3.212,64.42
316,136763226925778,1178.792,237,10,28,0,511.363,174.335,580.906,0.397,0.66,4.478,0.223,20.907,0.0,65.563,0.859,1.216,0.761,0.0,7.572,47.201,14.116,33.13,415.995,25.054,966.975,0.0,0.0,3.699,87.815
317,136763232253777,876.731,238,10,28,1,651.244,256.44,657.029,0.384,0.652,4.579,0.211,21.283,0.0,73.511,0.79,1.133,1.077,0.0,8.647,32.868,25.513,21.97,248.791,34.634,1050.1,0.0,0.0,11.856,65.873
318,136763237295059,528.959,235,10,28,0,299.027,169.525,304.219,0.399,0.548,4.873,0.229,20.992,0.0,78.805,0.756,1.121,0.896,0.0,7.677,44.451,13.877,33.774,273.699,25.271,987.881,0.0,0.0,2.895,66.66
319,136763241981696,467.553,241,10,28,1,232.777,168.55,238.39,0.406,0.499,4.786,0.189,21.021,0.0,80.553,0.746,1.165,0.924,0.0,11.309,35.465,14.562,24.6,285.232,24.984,969.748,0.0,0.0,3.97,63.494
320,136763246597353,793.851,234,10,28,0,218.645,180.015,224.344,0.39,0.547,15.741,0.32,21.128,0.0,78.238,0.712,1.194,0.89,0.0,9.431,77.297,15.807,59.183,1476.659,40.02,1087.597,0.0,0.0,4.034,248.099
321,136763251530557,520.17,235,10,28,0,307.816,171.977,315.802,0.384,0.46,5.185,0.214,20.068,0.0,69.851,0.963,1.163,1.062,0.0,7.91,33.677,14.202,22.955,202.422,24.837,943.807,0.0,0.0,3.177,64.619
322,136763256186228,444.094,227,10,26,0,229.139,179.491,235.48,0.382,0.504,4.16,0.252,20.705,0.0,66.285,0.795,1.273,0.909,0.0,7.624,44.063,14.01,33.052,202.657,22.855,987.802,0.0,0.0,3.532,69.266
323,136763260757876,531.108,222,10,24,0,303.38,174.997,312.024,0.401,0.46,4.417,0.182,21.486,0.0,64.913,1.065,1.117,0.778,0.0,6.871,43.734,12.92,22.883,234.999,31.89,970.423,0.0,0.0,4.105,78.333
324,136763265427420,494.654,228,10,25,1,256.993,194.584,262.743,0.365,0.476,4.387,0.225,20.64,0.0,86.87,0.798,1.082,0.758,0.0,6.864,67.409,13.073,35.511,238.355,21.933,985.442,0.0,0.0,3.6,59.124
325,136763270197502,535.158,241,10,28,0,321.033,170.298,327.143,0.371,0.648,4.49,0.241,20.356,0.0,74.176,0.617,1.242,0.738,0.0,7.994,43.664,15.226,32.914,236.96,25.007,970.937,0.0,0.0,3.025,53.856
326,136763274894795,1189.85,240,10,28,0,707.739,225.054,777.433,0.42,0.491,4.541,0.222,89.062,0.0,75.429,4.527,1.152,6.115,0.0,12.001,32.481,15.782,21.811,222.959,25.119,983.331,0.0,0.0,3.526,63.525
327,136763280261134,995.518,230,10,27,0,276.734,201.618,282.882,0.248,0.476,4.293,0.249,20.823,0.0,65.472,0.852,1.105,0.857,0.0,8.464,89.665,74.911,71.776,1600.266,28.472,1145.394,0.0,0.0,3.663,408.941
328,136763285425607,735.263,227,10,27,0,512.875,207.07,518.554,0.402,0.453,4.626,0.216,18.859,0.0,64.34,0.899,1.091,1.094,0.0,8.159,50.136,14.37,39.111,264.146,21.949,971.024,0.0,0.0,3.533,66.711
329,136763290293017,843.469,238,10,28,0,595.092,246.878,601.311,0.373,0.423,4.58,0.276,20.452,0.0,64.88,2.563,1.033,1.071,0.0,7.907,42.449,18.717,22.245,380.925,62.174,1013.236,0.0,0.0,3.975,71.142
330,136763295290455,1784.568,240,10,28,1,669.062,218.603,744.331,0.377,0.49,47.566,0.23,76.345,0.0,134.425,17.505,7.356,6.114,0.0,15.295,167.981,26.843,66.081,1624.279,40.785,1201.423,0.0,0.0,3.236,469.601
331,136763301263558,519.233,213,10,24,0,304.286,172.548,310.607,0.431,0.465,4.349,0.222,19.964,0.0,73.58,0.855,1.016,0.984,0.0,7.543,32.232,23.586,19.993,228.865,21.092,932.032,0.0,0.0,2.913,66.744
332,136763305952680,1125.057,240,10,27,0,649.914,236.237,711.033,0.39,0.44,17.298,0.214,84.238,0.0,114.761,8.475,7.965,3.535,0.0,8.091,32.62,19.084,21.918,358.636,23.958,993.555,0.0,0.0,3.106,109.166
333,136763311264489,448.173,223,10,24,0,222.926,182.91,229.368,0.397,0.498,5.196,0.235,32.081,0.0,66.338,0.807,12.632,0.831,0.0,7.869,41.265,14.201,30.059,254.932,21.477,965.358,0.0,0.0,2.593,67.834
334,136763315858826,446.858,243,10,28,0,235.953,178.583,242.383,0.376,0.454,4.593,0.209,21.621,0.0,66.715,0.729,1.132,0.731,0.0,8.693,45.933,19.882,26.063,203.827,24.565,977.006,0.0,0.0,3.399,54.906
335,136763320531025,467.503,222,10,24,0,267.396,177.135,273.498,0.227,0.427,4.584,0.215,21.402,0.0,66.253,0.784,0.977,0.859,0.0,6.857,33.729,21.145,22.76,140.786,21.301,962.491,0.0,0.0,3.598,51.004
336,136763325133490,1131.885,242,10,28,1,270.757,169.206,276.784,0.404,0.447,4.577,0.188,20.835,0.0,74.595,0.818,0.868,0.77,0.0,17.662,97.557,124.414,77.176,1588.693,25.046,1220.578,0.0,0.0,4.024,421.174
337,136763330386741,1692.004,221,10,24,0,627.237,238.884,687.852,0.4,0.447,65.086,0.271,81.203,0.0,170.678,3.368,5.116,6.87,0.0,7.779,83.349,22.083,59.177,2230.828,21.559,1084.162,0.0,0.0,4.054,452.431
338,136763336262608,522.268,232,10,27,0,300.319,182.176,306.436,0.384,0.448,4.521,0.271,21.299,0.0,73.232,0.826,1.066,0.764,0.0,6.571,33.001,12.772,21.994,228.369,31.39,992.882,0.0,0.0,2.791,65.062
339,136763340942498,535.85,232,10,28,0,300.423,178.258,306.538,0.443,0.47,5.402,0.225,19.967,0.0,76.177,0.868,1.129,1.16,0.0,7.339,44.82,13.416,33.919,236.437,26.287,994.815,0.0,0.0,3.848,68.183
340,136763345627746,826.655,234,10,28,0,293.167,175.212,301.953,0.417,0.629,4.568,0.29,21.112,0.0,64.675,0.712,1.221,0.86,0.0,9.079,91.002,94.741,78.678,1153.494,26.764,1136.08,0.0,0.0,3.301,239.761
341,136763350645328,810.185,221,10,24,0,308.298,200.901,314.512,0.428,0.488,4.931,0.32,20.559,0.0,65.772,0.768,1.025,0.965,0.0,8.965,175.714,15.323,68.478,844.901,36.14,1115.367,0.0,0.0,3.439,263.315
342,136763355614719,656.112,220,10,24,0,351.394,200.683,358.845,0.442,0.443,4.286,0.203,20.784,0.0,64.556,0.818,1.069,1.125,0.0,7.443,43.235,13.819,21.378,180.949,21.532,927.125,0.0,0.0,3.076,148.455
343,136763360531935,921.064,237,10,28,1,304.122,182.848,310.358,0.458,0.479,5.013,0.243,20.785,0.0,72.973,0.851,1.072,0.8,0.0,11.969,175.217,14.339,160.577,1163.458,24.74,1141.689,0.0,0.0,3.549,319.678
344,136763365610916,443.54,239,10,28,0,217.095,179.033,223.436,0.373,0.685,4.513,0.214,20.387,0.0,74.932,0.857,1.009,0.841,0.0,7.885,43.021,15.417,24.962,308.663,24.545,933.151,0.0,0.0,2.865,64.483
345,136763370195919,508.299,237,10,27,0,296.597,190.309,302.694,0.437,0.488,4.421,0.229,20.775,0.0,76.217,0.813,1.034,0.859,0.0,8.456,36.552,16.213,25.889,262.848,38.516,923.963,0.0,0.0,3.559,74.149
346,136763374851808,1203.709,225,10,25,0,649.658,266.165,708.087,0.393,0.467,53.014,1.152,105.165,0.0,174.822,3.245,7.484,4.805,0.0,6.964,31.17,73.28,20.597,355.568,46.831,974.822,0.0,0.0,3.693,181.389
347,136763380213954,1089.528,231,10,27,1,303.081,175.692,308.626,0.433,0.453,4.401,0.229,21.538,0.0,64.923,0.769,1.1,0.8,0.0,10.237,198.57,16.802,179.365,1761.555,25.124,1216.305,0.0,0.0,3.526,405.269
348,136763385472317,453.781,236,10,27,0,237.351,175.031,243.896,0.509,0.488,4.2,0.226,20.292,0.0,63.657,0.797,1.329,0.858,0.0,7.53,42.116,14.688,22.23,238.067,23.459,983.147,0.0,0.0,3.528,53.806
349,136763390082225,1207.573,224,10,24,1,369.382,213.125,374.618,0.477,0.481,4.556,0.234,21.323,0.0,90.617,0.766,1.234,0.871,0.0,9.356,212.008,15.805,100.81,1468.355,32.69,1205.972,0.0,0.0,3.466,404.461
350,136763395451698,469.008,219,10,24,0,232.635,181.986,238.868,0.478,0.46,4.108,0.268,20.93,0.0,75.179,0.895,1.188,0.919,0.0,7.033,40.794,23.559,26.152,290.576,61.62,918.26,0.0,0.0,3.51,56.656
351,136763400067417,1173.292,223,10,24,0,475.44,222.517,481.936,0.471,0.446,4.46,0.225,20.78,0.0,75.893,0.881,1.309,1.078,0.0,10.264,92.506,16.476,72.893,1644.115,23.526,1135.739,0.0,0.0,3.788,420.808
352,136763405454072,730.58,233,10,28,0,515.07,210.584,521.253,0.405,0.45,5.348,0.228,21.597,0.0,69.292,0.891,1.113,1.231,0.0,6.882,34.71,12.936,23.794,194.979,27.2,1012.511,0.0,0.0,3.645,62.095
353,136763410332432,444.371,237,10,28,0,223.378,172.955,229.185,0.397,0.485,4.189,0.229,19.877,0.0,62.845,0.713,1.082,0.886,0.0,6.929,33.53,13.577,22.416,275.712,24.544,959.299,0.0,0.0,2.681,65.259
354,136763414978193,1100.839,240,10,28,0,648.414,233.663,704.049,0.469,0.531,4.063,0.233,73.779,0.0,67.712,6.547,1.14,9.509,0.0,11.616,54.545,14.364,32.955,378.423,35.15,1075.087,0.0,0.0,3.412,58.83
355,136763420319822,441.481,236,10,28,0,214.962,174.012,222.348,0.444,0.492,4.509,0.223,20.733,0.0,64.0,0.861,1.147,0.78,0.0,7.339,32.88,17.456,21.855,233.836,25.151,979.623,0.0,0.0,3.239,67.704
356,136763424975079,1102.694,241,10,28,0,654.18,218.938,691.223,0.449,0.577,16.889,0.244,83.944,0.0,107.418,3.879,8.724,5.277,0.0,14.339,40.734,21.739,29.826,228.473,24.518,1005.36,0.0,0.0,3.414,86.823
357,136763430293209,855.022,240,10,28,1,619.527,189.234,626.357,0.475,0.564,4.083,0.299,20.772,0.0,75.499,0.909,1.118,1.037,0.0,7.666,34.906,14.834,24.439,301.757,25.083,979.023,0.0,0.0,3.75,84.191
