f1_ts,f1f3_us,n_slices,work_us,wait_us,idle_us,us:fill_logits_buffer,us:waiting_for_logits,us:notify_listener,us:setup_logits,us:compute_forward_args,us:construct_minibatches,us:finalize_ranges,us:add_tokens,us:assemble attention plan,us:matmul enqueue,us:Prepare hardware matmul job,us:Launch hardware matmul job,us:legacy hw_prepare,us:legacy tx_launch,us:tx submitting activation DMA request,us:rx collecting results,us:Free scratchpads,us:other
256940025012283,244.99,28,6.4,231.34,7.24,229.63,174.04,236.06,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,2.8,0.0,8.57,3.56,674.64,0.0,1.69
256940029882217,306.77,28,4.96,293.46,8.34,290.27,178.3,297.36,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.17,0.0,8.97,3.45,679.16,0.0,1.06
256940034877216,325.25,28,5.72,310.73,8.8,307.27,171.24,314.68,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,2.52,0.0,10.57,3.48,660.97,0.0,1.76
256940039812569,316.57,28,6.33,302.19,8.06,300.12,180.26,307.27,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.41,0.0,13.93,3.54,665.87,0.0,1.25
256940044693607,246.31,28,5.47,234.22,6.62,232.31,184.28,238.66,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.35,0.0,9.35,3.48,698.05,0.0,1.03
256940050016271,325.44,28,5.94,312.3,7.2,309.79,180.88,316.98,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.48,0.0,8.82,3.58,694.3,0.0,1.26
256940055117297,233.15,28,5.93,219.99,7.23,217.83,180.8,224.79,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,2.41,0.0,9.24,3.48,685.48,0.0,1.12
256940060065458,330.51,28,10.04,312.74,7.74,311.46,187.28,318.48,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.45,0.0,22.91,3.52,670.33,0.0,4.29
256940065090350,315.13,28,6.0,301.19,7.94,297.94,182.14,305.99,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,2.43,0.0,9.21,3.51,679.21,0.0,1.2
256940070020533,254.56,28,8.32,239.72,6.52,237.74,187.11,245.31,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,2.26,0.0,13.9,3.51,668.53,0.0,2.74
256940074964858,229.52,28,6.68,214.8,8.04,213.91,187.14,220.39,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,2.48,0.0,27.45,3.48,675.84,0.0,1.09
256940079838560,319.46,28,6.04,305.5,7.92,303.24,180.55,310.18,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.38,0.0,9.84,3.53,685.73,0.0,1.35
256940085041862,322.86,28,6.83,307.91,8.11,305.02,178.19,312.94,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,2.22,0.0,10.55,3.51,673.94,0.0,1.8
256940090471699,600.72,28,6.59,540.76,53.37,538.29,266.01,545.93,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,2.46,0.0,9.85,3.5,714.8,0.0,1.42
256940095753309,243.9,28,6.64,229.76,7.5,227.15,184.95,234.62,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,2.59,0.0,8.46,3.58,692.04,0.0,1.78
256940100640323,257.6,28,6.5,243.97,7.12,241.65,182.62,248.7,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,2.89,0.0,12.49,3.5,694.85,0.0,1.77
256940106014041,249.76,28,6.26,236.37,7.13,234.83,177.16,241.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.99,0.0,11.66,3.45,680.91,0.0,1.23
256940111052758,248.3,28,5.91,234.72,7.67,233.29,180.22,239.63,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,2.57,0.0,15.83,3.49,672.71,0.0,1.0
256940115986919,235.59,28,6.66,220.58,8.34,219.59,179.39,225.86,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.58,0.0,13.28,3.62,685.82,0.0,1.38
256940120836885,312.24,28,6.09,298.48,7.67,295.45,178.79,303.37,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.3,0.0,9.95,3.55,686.38,0.0,1.2
256940125773105,256.76,28,8.1,240.34,8.32,239.73,178.94,245.56,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.26,0.0,9.05,3.46,674.25,0.0,2.88
256940131028278,237.13,28,5.99,222.42,8.72,220.51,174.3,226.82,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,2.39,0.0,8.28,3.65,675.26,0.0,1.59
256940136075071,237.38,28,6.93,223.31,7.15,222.62,199.9,229.08,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.5,0.0,36.14,3.51,673.87,0.0,1.16
256940141055509,313.79,28,10.51,295.96,7.31,295.65,185.47,301.55,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,2.22,0.0,17.57,3.57,667.22,0.0,4.93
256940146023981,254.08,28,5.88,241.73,6.47,239.98,175.9,246.19,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.34,0.0,9.24,3.52,671.43,0.0,1.43
256940150862990,242.45,28,6.34,227.51,8.61,226.32,171.11,232.24,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.36,0.0,8.94,3.52,662.08,0.0,1.6
256940155762437,312.08,28,6.76,298.15,7.17,296.53,178.15,303.38,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,2.42,0.0,11.16,3.55,663.99,0.0,1.53
256940161055249,246.41,28,6.21,232.16,8.04,225.78,182.68,237.11,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,2.81,0.0,10.69,3.62,693.78,0.0,1.25
256940166064056,243.96,28,6.2,229.96,7.8,229.18,176.54,235.04,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.29,0.0,9.68,3.58,662.07,0.0,1.12
256940170892396,251.51,28,5.99,237.72,7.8,235.66,190.54,242.36,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,2.27,0.0,8.29,3.46,702.41,0.0,1.34
256940175776537,319.88,28,6.75,303.68,9.45,303.33,173.31,309.13,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,2.45,0.0,11.4,3.68,658.1,0.0,1.3
256940180692102,233.22,28,6.61,219.97,6.64,218.6,177.99,225.12,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,2.54,0.0,17.21,3.45,683.06,0.0,1.46
256940186013117,747.37,28,6.74,733.04,7.6,636.64,237.39,738.17,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,2.37,0.0,8.57,3.53,753.45,0.0,1.6
256940192011422,794.55,28,5.92,780.49,8.14,678.31,242.2,785.32,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.26,0.0,10.43,3.52,729.61,0.0,1.08
256940197633562,309.16,28,6.6,294.16,8.39,293.52,177.56,299.34,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,2.37,0.0,11.82,3.5,678.89,0.0,1.43
256940202557355,306.97,28,6.68,293.63,6.66,293.36,180.44,299.08,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,2.84,0.0,18.97,3.64,673.46,0.0,1.23
256940207583874,361.76,28,6.59,348.63,6.54,347.06,183.06,353.83,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,2.78,0.0,13.94,3.53,688.63,0.0,1.4
256940212525000,257.37,28,10.57,238.78,8.01,237.57,180.85,243.71,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.17,0.0,10.46,3.53,673.13,0.0,5.64
256940217417114,313.44,28,5.82,300.75,6.87,297.59,177.85,305.26,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2.41,0.0,8.3,3.44,672.58,0.0,1.31
256940222995833,255.18,28,6.07,233.51,15.6,231.65,180.25,238.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.57,0.0,8.13,3.44,678.39,0.0,1.33
256940227892385,251.32,28,5.48,239.19,6.65,237.35,176.83,243.45,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,2.22,0.0,8.39,3.51,677.7,0.0,1.22
256940233030541,299.19,28,6.2,286.07,6.92,285.32,182.8,291.25,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.54,0.0,11.94,3.53,693.85,0.0,1.03
256940238073855,314.09,28,7.04,298.8,8.25,298.18,173.54,304.03,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,2.57,0.0,10.04,3.56,666.34,0.0,1.81
256940242987379,311.17,28,7.52,295.77,7.88,295.48,176.94,302.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,2.34,0.0,10.23,4.96,683.01,0.0,1.29
256940248047044,309.33,28,5.9,296.1,7.32,294.95,173.99,300.89,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.51,0.0,11.55,3.5,653.27,0.0,1.11
256940253483435,586.97,28,32.85,504.37,49.75,529.94,235.4,535.98,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,29.84,0.0,8.46,3.48,675.28,0.0,1.24
256940258707768,319.11,28,6.03,304.83,8.24,302.89,179.01,309.22,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.59,0.0,8.9,3.48,686.36,0.0,1.65
256940264027644,323.89,28,10.7,304.32,8.88,306.6,179.77,313.51,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,2.55,0.0,14.54,8.37,662.73,0.0,1.51
256940269072062,309.83,28,10.25,292.34,7.24,291.6,183.89,298.23,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,2.27,0.0,18.58,3.62,667.73,0.0,4.36
256940273994638,749.01,28,6.81,730.48,11.73,637.15,278.0,735.46,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,2.92,0.0,11.15,3.53,774.3,0.0,1.67
256940279643266,5430.66,28,5.45,242.91,5182.31,241.17,165.51,247.21,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,2.24,0.0,8.66,3.58,652.54,0.0,1.14
256940289865299,331.44,28,13.92,309.83,7.69,315.43,308.9,322.56,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.41,0.0,142.62,11.17,677.3,0.0,1.19
256940294820405,319.92,28,7.0,305.33,7.58,304.5,176.65,310.49,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.25,0.0,11.46,3.56,687.07,0.0,1.84
256940300032127,305.06,28,5.85,292.41,6.81,290.63,184.21,296.94,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.3,0.0,9.52,3.51,686.47,0.0,1.32
256940305065344,235.13,28,6.42,222.29,6.41,221.47,178.15,227.5,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,2.42,0.0,10.68,3.64,667.91,0.0,1.21
256940310061540,348.67,28,5.26,336.56,6.86,333.8,185.43,340.31,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,2.29,0.0,9.46,3.37,697.85,0.0,1.51
256940315069202,308.96,28,6.35,293.96,8.65,289.21,182.33,298.53,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,2.38,0.0,8.95,3.7,695.72,0.0,1.78
256940320092435,233.71,28,5.37,222.06,6.28,219.68,181.92,226.43,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,2.3,0.0,8.3,3.52,693.75,0.0,1.0
256940324925448,311.02,28,7.58,295.99,7.46,296.16,188.84,301.78,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,2.6,0.0,26.77,3.57,676.84,0.0,1.78
256940330463615,598.73,28,6.9,543.71,48.12,542.27,210.66,549.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.41,0.0,10.6,3.72,668.76,0.0,1.61
256940335731172,255.75,28,8.92,239.97,6.86,239.06,181.65,245.16,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.25,0.0,8.16,3.43,665.0,0.0,3.73
256940341030802,257.24,28,6.11,243.37,7.76,242.15,175.24,248.12,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2.7,0.0,8.43,3.49,677.14,0.0,1.36
256940345903654,338.95,28,10.57,320.28,8.1,320.07,181.34,326.45,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,2.85,0.0,17.89,3.48,681.45,0.0,4.4
256940351046108,252.93,28,6.61,238.06,8.25,229.57,176.37,243.3,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.56,0.0,9.54,3.49,677.89,0.0,1.38
256940356061957,316.03,28,5.92,302.1,8.01,301.18,184.81,307.04,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,2.41,0.0,20.74,3.54,680.23,0.0,0.97
256940361027520,315.06,28,6.61,300.41,8.05,298.57,180.37,305.41,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,2.84,0.0,11.93,3.48,669.05,0.0,1.6
256940366058365,245.93,28,9.94,228.82,7.18,227.7,184.17,233.93,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2.55,0.0,17.73,3.58,678.96,0.0,4.69
256940371048502,245.86,28,6.62,231.52,7.72,230.31,177.11,236.85,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,3.12,0.0,9.67,3.62,668.04,0.0,1.28
256940375936210,312.5,28,6.84,298.05,7.6,293.27,180.58,303.6,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,2.25,0.0,12.31,3.5,675.99,0.0,1.29
256940380863583,312.92,28,6.16,300.08,6.67,298.86,182.08,305.04,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,2.35,0.0,11.49,3.56,693.6,0.0,1.09
256940386038265,326.86,28,7.07,312.63,7.16,311.85,172.61,317.99,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,2.66,0.0,11.8,3.57,668.64,0.0,1.6
256940391077800,283.7,28,6.15,269.33,8.22,268.04,190.0,274.08,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,2.37,0.0,8.67,3.48,695.9,0.0,1.34
256940396071338,322.41,28,6.34,308.51,7.56,306.81,178.19,313.5,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,2.44,0.0,11.88,3.53,669.5,0.0,1.34
256940401105568,747.36,28,6.44,732.83,8.1,643.86,221.23,737.48,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,2.28,0.0,13.21,3.53,692.01,0.0,1.7
256940407029659,316.18,28,8.76,298.74,8.68,297.69,183.4,303.41,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,2.41,0.0,12.99,3.43,674.5,0.0,4.02
256940411971670,322.51,28,6.39,307.22,8.9,305.37,172.28,311.95,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.48,0.0,10.52,3.68,651.42,0.0,1.66
256940416929177,237.38,28,7.49,222.75,7.14,221.67,178.99,227.75,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,2.17,0.0,7.96,3.45,675.32,0.0,2.5
256940422044488,314.67,28,5.82,301.2,7.65,298.75,173.62,305.81,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.38,0.0,8.92,3.5,657.79,0.0,1.21
256940427043725,254.28,28,5.75,240.76,7.77,239.0,174.48,245.17,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.44,0.0,9.43,3.51,661.83,0.0,1.34
256940432073005,250.01,28,5.78,210.54,33.69,208.7,165.59,215.11,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,2.38,0.0,8.22,3.53,651.41,0.0,1.22
256940436917857,234.3,28,6.37,220.59,7.34,218.89,175.37,225.37,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,2.58,0.0,8.31,3.41,680.97,0.0,1.59
256940442039828,251.74,28,6.57,237.84,7.33,236.72,179.24,242.7,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,2.35,0.0,12.44,3.68,667.21,0.0,1.71
256940447056369,305.64,28,6.3,291.12,8.22,289.54,176.11,295.98,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,2.43,0.0,10.14,3.57,683.38,0.0,1.43
256940452011300,253.09,28,6.44,238.14,8.51,236.96,183.26,243.43,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.46,0.0,9.89,3.53,677.66,0.0,1.15
256940456862124,323.47,28,10.42,304.72,8.33,303.4,184.97,310.01,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,2.4,0.0,15.48,3.54,661.75,0.0,5.13
256940461801513,255.65,28,8.12,239.67,7.86,239.28,179.75,245.7,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,2.46,0.0,16.22,3.57,670.73,0.0,2.1
256940466643643,314.98,28,5.4,303.22,6.36,300.1,182.05,307.2,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.34,0.0,13.29,3.56,677.92,0.0,1.42
256940471539306,249.61,28,7.15,234.32,8.15,233.03,183.99,239.53,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,2.56,0.0,10.94,3.52,673.52,0.0,1.93
256940476916142,288.45,28,8.01,229.75,50.69,229.46,187.78,235.61,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.26,0.0,17.59,3.6,669.8,0.0,2.15
256940482035886,329.91,28,12.28,307.31,10.33,306.65,178.87,313.2,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,2.26,0.0,18.78,3.63,668.54,0.0,6.38
256940487076211,738.73,28,7.1,721.44,10.19,637.99,232.94,726.71,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,2.4,0.0,20.22,3.7,690.32,0.0,1.83
256940492607054,313.7,28,10.42,294.63,8.65,293.85,185.07,300.02,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,2.56,0.0,12.45,3.56,662.73,0.0,5.02
256940497520872,242.51,28,7.43,226.83,8.26,226.46,180.11,232.4,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,2.36,0.0,9.09,3.43,658.47,0.0,1.86
256940502959052,866.02,28,7.93,806.2,51.89,723.11,227.84,812.5,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,2.83,0.0,14.13,3.79,669.38,0.0,1.64
256940509024789,270.33,28,5.21,257.63,7.49,254.48,179.29,261.73,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,2.39,0.0,9.42,3.58,677.23,0.0,1.11
256940513943041,322.31,28,6.74,308.7,6.87,307.7,183.3,314.04,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,2.55,0.0,9.05,3.52,678.65,0.0,1.4
256940518860703,311.89,28,6.5,298.69,6.69,297.46,179.06,303.76,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,2.45,0.0,11.85,3.45,679.72,0.0,1.43
256940524040462,758.11,28,6.43,742.98,8.7,642.13,221.98,747.71,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,2.41,0.0,9.28,3.44,724.5,0.0,1.71
256940529587604,250.64,28,6.27,236.69,7.68,235.59,179.45,241.6,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,2.68,0.0,9.43,3.45,683.28,0.0,1.36
256940534442834,236.84,28,6.05,224.06,6.74,223.71,177.92,229.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.42,0.0,14.85,3.58,661.49,0.0,0.81
256940539313002,236.47,28,6.06,221.96,8.45,220.13,183.81,226.45,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.26,0.0,16.62,3.54,674.04,0.0,1.57
256940544696404,376.89,28,6.52,303.21,67.15,302.35,185.3,308.63,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,2.35,0.0,10.05,3.47,685.05,0.0,1.1
256940549710227,233.31,28,13.37,212.31,7.63,215.69,188.42,221.89,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,7.48,0.0,15.57,3.53,685.22,0.0,3.79
256940555005988,312.8,28,6.1,295.34,11.36,293.26,175.69,300.02,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,2.62,0.0,9.88,3.46,681.98,0.0,1.41
256940559942692,263.74,28,10.68,245.32,7.73,244.43,186.48,251.27,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.49,0.0,12.1,3.55,674.02,0.0,4.73
256940564800511,245.59,28,6.91,232.03,6.65,231.47,183.55,237.65,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.87,0.0,9.84,3.6,677.66,0.0,1.29
256940569686131,268.82,28,6.57,253.81,8.44,252.74,181.19,258.77,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,2.28,0.0,9.13,3.47,679.29,0.0,1.58
256940575023484,256.34,28,5.97,242.92,7.45,241.64,178.13,247.75,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,3.0,0.0,8.17,3.53,685.01,0.0,1.14
256940579918088,311.0,28,6.85,296.41,7.73,295.41,179.6,301.4,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.59,0.0,8.61,3.52,701.48,0.0,1.86
256940585338202,802.52,28,7.22,732.9,62.41,639.31,237.97,738.32,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,2.54,0.0,10.27,3.54,714.7,0.0,1.8
256940591324991,252.51,28,7.01,237.35,8.15,236.1,181.76,242.72,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,2.46,0.0,11.92,3.69,689.25,0.0,1.64
256940596720147,367.43,28,5.86,304.17,57.4,302.16,178.62,308.98,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,2.37,0.0,12.2,3.6,688.91,0.0,1.05
256940601743786,236.49,28,6.42,222.03,8.04,221.3,177.25,227.09,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,2.59,0.0,8.94,3.57,673.98,0.0,1.36
256940606585587,249.16,28,6.74,234.87,7.55,234.11,178.4,240.19,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,2.61,0.0,10.28,3.51,679.25,0.0,1.42
256940611488095,229.65,28,6.88,214.07,8.7,213.48,181.61,219.54,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,2.4,0.0,19.04,3.56,663.87,0.0,1.41
256940616304656,244.39,28,5.68,230.0,8.71,227.51,180.5,234.57,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,2.38,0.0,8.39,3.5,688.74,0.0,1.11
256940621781929,305.46,28,6.59,231.14,67.73,229.81,178.66,236.19,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,2.23,0.0,9.04,3.54,683.99,0.0,1.54
256940627032397,309.91,28,6.04,295.63,8.24,293.98,175.26,300.03,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,2.83,0.0,9.88,3.59,652.1,0.0,1.64
256940631996397,272.92,28,7.72,254.94,10.25,243.24,186.17,260.18,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,2.35,0.0,27.09,3.7,656.72,0.0,2.49
256940636863215,263.95,28,6.19,250.4,7.36,248.9,181.33,255.46,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,2.38,0.0,16.4,3.53,672.17,0.0,1.13
256940642046517,261.48,28,11.11,242.97,7.4,243.05,183.13,248.98,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2.67,0.0,23.22,3.58,644.86,0.0,5.11
256940646936774,252.87,28,6.29,238.24,8.34,236.14,180.45,242.78,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,2.38,0.0,9.31,3.5,667.08,0.0,1.75
256940651782652,242.98,28,10.85,223.82,8.31,222.9,181.98,229.14,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,2.27,0.0,22.99,3.46,660.38,0.0,5.53
256940657027242,303.87,28,5.46,291.67,6.73,289.88,183.8,295.67,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.54,0.0,8.17,3.44,691.29,0.0,1.46
256940661969373,254.68,28,10.2,236.33,8.15,235.44,181.61,241.4,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,2.24,0.0,13.68,3.47,680.55,0.0,5.13
256940666807055,249.13,28,6.1,234.96,8.07,232.78,184.74,239.51,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,2.63,0.0,8.65,3.47,683.13,0.0,1.54
256940671672209,235.14,28,6.88,221.02,7.24,219.59,174.8,225.91,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,2.41,0.0,10.17,3.56,654.88,0.0,1.99
256940677072666,821.47,28,22.27,734.72,64.48,629.47,238.99,740.87,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,3.02,0.0,27.81,3.64,694.78,0.0,16.1
256940683107902,246.28,28,6.54,232.25,7.48,231.64,174.54,237.48,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.0,2.59,0.0,11.79,3.53,671.04,0.0,1.23
256940687983525,304.37,28,8.39,287.62,8.36,288.4,178.48,293.95,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,2.61,0.0,10.31,5.07,689.0,0.0,2.06
256940693067100,312.24,28,6.17,299.16,6.91,297.98,175.6,303.59,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,2.48,0.0,8.26,3.53,676.33,0.0,1.74
256940697992446,315.19,28,7.46,300.19,7.54,299.88,183.78,305.39,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,3.2,0.0,9.54,3.73,690.07,0.0,2.26
256940702938104,254.79,28,12.49,234.46,7.85,239.62,183.6,245.8,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,9.44,0.0,15.21,3.82,672.08,0.0,1.15
256940708040354,246.99,28,7.75,231.54,7.7,232.21,189.56,238.11,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,2.97,0.0,17.18,3.6,679.71,0.0,1.18
256940712937156,244.08,28,5.75,230.55,7.78,229.09,178.87,235.41,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,2.16,0.0,11.08,3.5,674.03,0.0,0.89
256940718055443,238.53,28,7.69,222.77,8.07,222.46,181.51,228.85,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.59,0.0,18.3,3.49,666.02,0.0,1.61
256940722908567,259.38,28,14.6,237.19,7.59,237.49,182.38,246.99,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,2.89,0.0,22.2,7.26,633.35,0.0,4.8
256940728313998,367.81,28,12.17,291.89,63.75,290.15,176.4,296.11,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,2.31,0.0,8.22,3.41,670.94,0.0,7.95
256940733940208,850.9,28,6.65,769.56,74.7,673.18,231.07,774.16,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,2.38,0.0,8.82,3.64,670.32,0.0,2.05
256940739590944,313.96,28,6.97,299.11,7.89,298.31,179.67,304.75,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,2.82,0.0,12.47,3.55,679.57,0.0,1.32
256940745023252,322.62,28,10.99,303.54,8.1,301.08,186.04,309.61,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,2.56,0.0,20.45,3.69,665.31,0.0,4.92
256940750080401,249.62,28,5.59,235.65,8.38,233.21,175.88,239.57,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,2.35,0.0,8.89,3.5,669.28,0.0,1.68
256940754941794,263.7,28,6.63,248.48,8.59,246.75,169.94,253.09,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,2.49,0.0,8.51,3.46,663.2,0.0,2.02
